dataset,homogeneity_delta_mean,intervention_effect_ci_high,intervention_effect_ci_low,intervention_effect_mean,mixed_count,mixed_mean_family_diversity,model,paired_question_count,same_count,same_mean_family_diversity,subject
mmlu,-0.44125673139902316,0.5968992357129103,-0.04564346539605768,0.2756278851584263,2,0.6141886716423592,deepseek-chat,2,2,0.338560786483933,moral_scenarios
mmlu,0.07840852239317922,0.04137064654887035,-0.27057120457586603,-0.11460027901349784,2,0.6627616702167057,gemini-2.5-flash-lite,2,2,0.7773619492302035,moral_scenarios
mmlu,-0.4451736647794379,0.30453358600128205,-0.23171326059932723,0.03641016270097741,2,0.5575703566728013,gpt-4o-mini,2,2,0.5211601939718239,moral_scenarios
mmlu,-0.18207410363307985,0.07270709136856324,0.011120753050669618,0.04191392220961643,2,0.7230677161452846,qwen2.5-7b-instruct,2,2,0.6811537939356682,moral_scenarios
mmlu,-0.40000000000000013,0.20738002963798013,0.20738002963798013,0.20738002963798013,1,0.6049001693302413,deepseek-chat,1,1,0.39752013969226113,nutrition
mmlu,-0.02620517052772775,0.2646804326436821,0.2646804326436821,0.2646804326436821,1,0.2646804326436821,gemini-2.5-flash-lite,1,1,0.0,nutrition
mmlu,0.3825298863148483,-0.19724158786644308,-0.19724158786644308,-0.19724158786644308,1,0.16372245957723808,gpt-4o-mini,1,1,0.36096404744368116,nutrition
mmlu,-0.42456628825875237,0.18178921570193035,0.18178921570193035,0.18178921570193035,1,0.6619040746323109,qwen2.5-7b-instruct,1,1,0.4801148589303806,nutrition
mmlu,-0.1680201733552414,0.4274402970635917,0.10603704896534383,0.26673867301446774,2,0.7437176669131027,deepseek-chat,2,2,0.47697899389863485,philosophy
mmlu,-0.03697273866181422,0.23894224821702176,-0.12677201656181736,0.0560851158276022,2,0.5006635994306438,gemini-2.5-flash-lite,2,2,0.44457848360304153,philosophy
mmlu,-0.22890734760258946,0.4467957709147715,0.006476106762515477,0.2266359388386435,2,0.5299975183813068,gpt-4o-mini,2,2,0.30336157954266335,philosophy
mmlu,-0.33685232149130967,0.3402197366865593,0.17400659249504796,0.25711316459080363,2,0.6237589377350996,qwen2.5-7b-instruct,2,2,0.36664577314429597,philosophy
mmlu,0.1090285363457626,-0.008487405424623118,-0.008487405424623118,-0.008487405424623118,1,0.7413751615719191,deepseek-chat,1,1,0.7498625669965422,prehistory
mmlu,-0.017470113685151722,-0.04312530992308522,-0.04312530992308522,-0.04312530992308522,1,0.39752013969226113,gemini-2.5-flash-lite,1,1,0.44064544961534635,prehistory
mmlu,0.24248769387035674,-0.15474415187788804,-0.15474415187788804,-0.15474415187788804,1,0.45015601745235323,gpt-4o-mini,1,1,0.6049001693302413,prehistory
mmlu,0.0,0.0,0.0,0.0,1,0.381649514770862,qwen2.5-7b-instruct,1,1,0.381649514770862,prehistory
mmlu,-0.21551724137931033,0.07752051604729998,0.07752051604729998,0.07752051604729998,1,0.36086673853673645,deepseek-chat,1,1,0.2833462224894365,professional_accounting
mmlu,0.24931409549728623,-0.18056816451997104,-0.18056816451997104,-0.18056816451997104,1,0.44064544961534635,gemini-2.5-flash-lite,1,1,0.6212136141353174,professional_accounting
mmlu,-0.0013624649566640334,-0.12322642277878271,-0.12322642277878271,-0.12322642277878271,1,0.5409126198584445,gpt-4o-mini,1,1,0.6641390426372272,professional_accounting
mmlu,-0.2992179979490629,-0.10714430053864832,-0.10714430053864832,-0.10714430053864832,1,0.6427465050889445,qwen2.5-7b-instruct,1,1,0.7498908056275928,professional_accounting
mmlu,-0.06060807014208325,0.006659735624128027,0.006659735624128027,0.006659735624128027,1,0.4241670752440779,deepseek-chat,1,1,0.41750733961994985,professional_law
mmlu,-0.014758448478794373,0.16360289085450241,0.16360289085450241,0.16360289085450241,1,0.5862880387835465,gemini-2.5-flash-lite,1,1,0.4226851479290441,professional_law
mmlu,-0.17683368378320263,-0.06725109269969864,-0.06725109269969864,-0.06725109269969864,1,0.4854752972273344,gpt-4o-mini,1,1,0.552726389927033,professional_law
mmlu,-0.13535249569399815,-0.281573548841337,-0.281573548841337,-0.281573548841337,1,0.4324867603589636,qwen2.5-7b-instruct,1,1,0.7140603092003006,professional_law
mmlu,-0.030979556551183562,0.1318600101990144,0.1318600101990144,0.1318600101990144,1,0.5859941173200671,deepseek-chat,1,1,0.45413410712105273,professional_medicine
mmlu,-0.32652452912782093,-0.010604391967500626,-0.010604391967500626,-0.010604391967500626,1,0.48418936864352724,gemini-2.5-flash-lite,1,1,0.49479376061102787,professional_medicine
mmlu,0.02002484995894721,-0.22259498573216052,-0.22259498573216052,-0.22259498573216052,1,0.45295457923409566,gpt-4o-mini,1,1,0.6755495649662562,professional_medicine
mmlu,-0.32628934459405295,-0.011165732161752429,-0.011165732161752429,-0.011165732161752429,1,0.599216902026654,qwen2.5-7b-instruct,1,1,0.6103826341884064,professional_medicine
mmlu,-0.20252332134363193,0.042741188718170675,-0.05350355019325792,-0.005381180737543623,2,0.6538091074955562,deepseek-chat,2,2,0.6591902882330998,professional_psychology
mmlu,-0.021837642106439736,0.2646804326436821,0.16372245957723808,0.21420144611046008,2,0.21420144611046008,gemini-2.5-flash-lite,2,2,0.0,professional_psychology
mmlu,-0.005310961733794528,0.16372245957723808,0.036231654809724734,0.0999770571934814,2,0.2623432535104596,gpt-4o-mini,2,2,0.1623661963169782,professional_psychology
mmlu,-0.12649569205106131,0.10444843438056284,-0.010465264708250155,0.04699158483615634,2,0.4232196723355078,qwen2.5-7b-instruct,2,2,0.37622808749935144,professional_psychology
mmlu,-0.19391201784647372,0.02092552457954122,-0.1165991390195108,-0.04783680721998479,2,0.45189090123051523,deepseek-chat,2,2,0.4997277084505,security_studies
mmlu,0.0,0.0,0.0,0.0,2,0.08186122978861904,gemini-2.5-flash-lite,2,2,0.08186122978861904,security_studies
mmlu,-0.35,0.4324867603589636,0.0,0.2162433801794818,2,0.41500345002561234,gpt-4o-mini,2,2,0.19876006984613057,security_studies
mmlu,-0.06516438153104881,0.023958714573530826,-0.05079033921743198,-0.013415812321950576,2,0.4414660541934807,qwen2.5-7b-instruct,2,2,0.4548818665154313,security_studies
mmlu,-0.19720072704405933,0.017846165385273838,0.008447687751404143,0.01314692656833899,2,0.5894397979974482,deepseek-chat,2,2,0.5762928714291091,sociology
mmlu,-0.1593624026678368,0.27613311879616254,0.16100993305671835,0.21857152592644044,2,0.43377507382565283,gemini-2.5-flash-lite,2,2,0.21520354789921242,sociology
mmlu,0.12756307123239397,0.01348865750570638,-0.35096620551704194,-0.16873877400566778,2,0.3089282833491454,gpt-4o-mini,2,2,0.4776670573548132,sociology
mmlu,-0.2412394512707513,0.14914053786952713,-0.019331284379726976,0.06490462674490008,2,0.41494783977360783,qwen2.5-7b-instruct,2,2,0.3500432130287078,sociology
mmlu,-0.7715189873417722,0.34739969621141903,0.34739969621141903,0.34739969621141903,1,0.7173062640430151,deepseek-chat,1,1,0.3699065678315961,us_foreign_policy
mmlu,-0.09843588687764004,-0.14812991531893688,-0.14812991531893688,-0.14812991531893688,1,0.4008047485295138,gemini-2.5-flash-lite,1,1,0.5489346638484507,us_foreign_policy
mmlu,-0.4983351389478974,0.44505630272376356,0.44505630272376356,0.44505630272376356,1,0.8425764424160247,gpt-4o-mini,1,1,0.39752013969226113,us_foreign_policy
mmlu,-0.27446686721269437,0.16130619814516478,0.16130619814516478,0.16130619814516478,1,0.8061064463965514,qwen2.5-7b-instruct,1,1,0.6448002482513866,us_foreign_policy
mmlu,-0.1073058718964261,-0.1007739133797001,-0.1007739133797001,-0.1007739133797001,1,0.7559485120534328,deepseek-chat,1,1,0.8567224254331329,virology
mmlu,-0.35570719678535057,0.466155774788266,0.466155774788266,0.466155774788266,1,0.629878234365504,gemini-2.5-flash-lite,1,1,0.16372245957723808,virology
mmlu,-0.35563621126904327,0.45860581761979,0.45860581761979,0.45860581761979,1,0.9467540563344592,gpt-4o-mini,1,1,0.48814823871466917,virology
mmlu,-0.36935081718797946,0.13518372690402547,0.13518372690402547,0.13518372690402547,1,0.7713831782022735,qwen2.5-7b-instruct,1,1,0.6361994512982481,virology
mmlu,-0.0010612440228939812,0.13719949714463298,0.13719949714463298,0.13719949714463298,1,0.5436932903342414,deepseek-chat,1,1,0.40649379318960843,world_religions
mmlu,0.05253164556962031,0.009929934397910012,0.009929934397910012,0.009929934397910012,1,0.39194215248163017,gemini-2.5-flash-lite,1,1,0.38201221808372016,world_religions
mmlu,-0.09746835443037971,-0.018779835290303526,-0.018779835290303526,-0.018779835290303526,1,0.4218656143250428,gpt-4o-mini,1,1,0.44064544961534635,world_religions
mmlu,-0.043745604953698836,0.03774437510817341,0.03774437510817341,0.03774437510817341,1,0.42454656868337526,qwen2.5-7b-instruct,1,1,0.38680219357520185,world_religions
