dataset,model,probe_kind,probe_name,question_hash,run_dir,run_name,seed,subject,target_same_major_hit_rate_available,team_family_diversity,team_family_homogeneity_rate,team_major_family_diversity
mmlu,gemini-2.5-flash-lite,mixed,mixed_strategy_mmlu,40a7b21be7a8,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,42,college_chemistry,1,0.6008047485295138,0.2,0.8490931373667505
mmlu,gemini-2.5-flash-lite,mixed,mixed_strategy_mmlu,a8035d6baa18,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,42,high_school_physics,1,0.49487351462735707,0.9443821499382576,0.7950402793845223
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,de566530eac3,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,international_law,1,0.40121607757512867,0.8481012658227847,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,237e5cab91d3,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_chemistry,1,0.6424832796210325,0.5116997521716925,0.6849597448146157
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,bab7e93c939f,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,security_studies,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,9fa057383e15,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_european_history,1,0.3424798724073079,0.8819558703972566,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,72ec25d9df6f,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_medicine,1,0.3851085649727884,0.8897749637393657,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,daaf2e0aa6f2,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,global_facts,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,b97dc80f265a,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_geography,1,0.4976892194101129,0.7375263702778072,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,11f7bfe474b4,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,abstract_algebra,1,0.6490651888251724,0.29126494315742407,0.8649735207179272
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,f4f8b1d07bd4,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,electrical_engineering,1,0.4677556479945703,0.7941424921606537,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,6e81d90019ee,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,formal_logic,1,0.6544788325876625,0.44751933820372525,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,d1ea00cab364,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,miscellaneous,1,0.49479376061102787,0.892522854240766,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,aea67609c697,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_physics,1,0.6138059124276741,0.35908789478687514,0.8483714889838745
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,72d800127956,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,elementary_mathematics,1,0.49487351462735707,0.9425122506176911,0.32744491915447643
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,896e76701411,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_macroeconomics,1,0.6804041661550424,0.6014735784448973,0.5842388116428562
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,70abc09af563,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,medical_genetics,1,0.34003852286413994,0.9737948294722724,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,3799a0c4c40e,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,philosophy,1,0.3465146296266554,0.8783825586760745,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,0d434c2f3f4e,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_mathematics,1,0.8718306279398222,0.39563247157871206,0.9709505944546688
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,94c6b3e7fb22,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,anatomy,1,0.6074433581706143,0.49963478200074185,0.9248187049730301
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,a5f0d2465748,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,us_foreign_policy,1,0.8425764424160247,0.4841947473669509,0.998845535995202
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,5827943ef2b2,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,logical_fallacies,1,0.3638568553684872,0.8369523543602156,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,df0e7d3fed0d,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,computer_security,1,0.0,1.0,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,4a047718039c,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,jurisprudence,1,0.26668463622118677,0.9624024244089812,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,66cb33382134,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_statistics,1,0.6340214161994451,0.32038364810783165,0.7665081765584086
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,2985ffe3f94f,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,virology,1,0.9467540563344592,0.3125087900926024,0.9709505944546688
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,feb65f13f8e6,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_microeconomics,1,0.5995698899771806,0.7279010943761315,0.584238811642856
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,a63408590859,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,conceptual_physics,1,0.6804041661550424,0.6338973870846196,0.5842388116428562
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,9988718b5a7a,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_psychology,1,0.603211235524308,0.613550835879901,0.5842388116428562
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,2ff0314a4b2b,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,sociology,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,44087b92bed9,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_geography,1,0.20485054535735253,0.9680986269406266,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,4b74f9bb8790,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,elementary_mathematics,1,0.6063664208831748,0.3428562816628035,0.9899449185263031
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,99b34d293fce,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,astronomy,1,0.3122304246328794,0.9654412787199116,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,20896e21f6d8,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,moral_scenarios,1,0.41308698765205937,0.2838290060036116,0.8261739753041187
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,82e534086949,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_psychology,1,0.43416928535173216,0.7757014753509555,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,bed28dd4409d,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_medicine,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,c2d812e5a35d,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_computer_science,1,0.7134804071359583,0.6,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,e6f6ef41f241,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_mathematics,1,0.6686411790488868,0.5868974147361362,0.7219280948873625
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,4287ffc2abab,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,business_ethics,1,0.41201089331841156,0.7322428783560524,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,a8ec159ddb55,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_computer_science,1,0.36096404744368116,0.6,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,557a0c8a62f6,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,electrical_engineering,1,0.7134804071359583,0.6,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,2e76aaa7f5bf,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,philosophy,1,0.7134804071359583,0.6,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,a5e382570629,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,jurisprudence,1,0.6049001693302413,0.5825298863148481,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,b084de2ef60f,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,conceptual_physics,1,0.6499723252658198,0.6643768192676887,0.9580420222262997
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,03c44704cc48,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,management,1,0.3424798724073079,0.8819558703972566,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,3a5320d3e422,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,jurisprudence,1,0.2833462224894365,0.8828718338977234,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,1e89b7735a6e,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_biology,1,0.6490651888251724,0.29126494315742407,0.8649735207179272
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,3ec5787946d0,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,formal_logic,1,0.5197364551179258,0.9160082606962069,0.5293608652873645
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,fadab7af0bf6,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_biology,1,0.4429465841457506,0.716282523342629,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,dc85d6955e92,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,elementary_mathematics,1,0.51468866509428,0.7717007605063203,0.32744491915447616
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,e83a88d607f5,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,abstract_algebra,1,0.7498625669965422,0.4,0.9709505944546688
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,09cc73b6defa,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,formal_logic,1,0.49479376061102787,0.7575677194316672,0.9895875212220557
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,0e02e902b5c2,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_physics,1,0.44064544961534635,1.0,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,ae156bbb57f7,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,sociology,1,0.45413410712105273,0.8594936708860759,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,61575c238849,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,management,1,0.0,1.0,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,7df68c8b1641,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_government_and_politics,1,0.4738888292593897,0.13939192985791676,0.9477776585187794
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,d448d01be0a9,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,professional_psychology,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,3ad581d1f287,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,professional_accounting,1,0.5409126198584445,0.6132739867341155,0.8590373164768424
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,02c5f132bd5c,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_physics,1,0.44064544961534635,1.0,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,5cda29621931,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,human_sexuality,1,0.7134804071359584,0.6787838597158334,0.9895875212220557
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,df68242698cc,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,medical_genetics,1,0.6049001693302413,0.5825298863148481,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,357d47ca3045,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_physics,1,0.6675549968245578,0.13641344644532546,0.9206083814727446
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,e55445e07e9f,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,professional_psychology,1,0.36096404744368116,0.8,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,b6f82dae77a3,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,international_law,1,0.2646804326436821,0.9737948294722722,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,9dd74c85c9b5,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,human_sexuality,1,0.3247323926339564,0.7931518097824373,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,70536d8d2aa0,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,professional_law,1,0.4854752972273344,0.4,0.9709505944546688
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,e0adf9fd8810,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,moral_scenarios,1,0.7020537256935432,0.3912649431574241,0.9709505944546688
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,1f4ede31a771,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_microeconomics,1,0.3638568553684872,0.8369523543602156,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,e318897b7120,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_government_and_politics,1,0.36086673853673645,0.8381592816702123,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,7f58595c17d5,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_medicine,1,0.6261739753041187,0.45652488356591886,0.9953784388202258
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,dde288837cca,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_psychology,1,0.6033806220414106,0.29126494315742407,0.7736043871504037
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,f4888ae525b1,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,conceptual_physics,1,0.44064544961534635,1.0,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,c54ef59ad0bb,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,nutrition,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,744ba5fc0ece,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_macroeconomics,1,0.8040867542518534,0.28863331026227124,0.9683787372870545
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,4ef9f5e50a51,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_chemistry,1,0.4767402035679791,0.5301724137931034,0.8334804071359582
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,debd1e1af07d,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_chemistry,1,0.6686411790488868,0.5868974147361362,0.7219280948873625
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,6850325f2eed,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_biology,1,0.573185438435748,0.29126494315742407,0.8649735207179272
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,ff7632457703,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,machine_learning,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,55fba252c226,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_physics,1,0.5255968566067376,0.3005988264096409,0.9311937132134752
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,1344eb3e8338,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,prehistory,1,0.45015601745235323,0.8250175801852049,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,e668c65c8a2a,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_european_history,1,0.5450653608515748,0.7279113679077971,0.584238811642856
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,b52740641844,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_macroeconomics,1,0.621311115288486,0.5141086487588199,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,8c99aeac3800,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_world_history,1,0.6881420362473988,0.4591719582549684,0.9953784388202258
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,08c78c1b66a0,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_mathematics,1,0.49479376061102787,0.8925228542407663,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,98cc20f41460,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,moral_disputes,1,0.5852814604057556,0.733597296907777,0.584238811642856
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,62df9b0878f8,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,human_aging,1,0.34003852286413994,0.9737948294722722,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,2e1a38ef5c8d,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_microeconomics,1,0.2646804326436821,0.9737948294722722,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,6b1eb1e617dc,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,medical_genetics,1,0.7248584964561476,0.5441424921606536,0.7219280948873623
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,ae62d92fd751,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,business_ethics,1,0.3463392121887338,0.9772151898734176,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,71a57db45dbf,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,marketing,1,0.0,1.0,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,a65051ae94fb,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,computer_security,1,0.34003852286413994,0.9737948294722722,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,f1bafee3f8af,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,world_religions,1,0.4218656143250428,0.9025316455696203,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,2d6dfe40fd5d,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_european_history,1,0.0,1.0,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,710756be0535,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,professional_medicine,1,0.45295457923409566,0.43303927833598255,0.9059091584681913
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,4086ecd71425,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_statistics,1,0.39752013969226113,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,1163ebe8b743,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_biology,1,0.16372245957723808,0.9825298863148483,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,7271c22f591a,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_world_history,1,0.3851085649727884,0.8897749637393657,2.220446049250313e-16
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,237cf3345f62,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,security_studies,1,0.4324867603589636,0.3,0.8649735207179272
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,eb4a8d4679f1,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,anatomy,1,0.41604573845553194,0.9063291139240507,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,1f3467b893e8,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,electrical_engineering,1,0.39507179193148745,0.7491191968699428,0.0
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,40a7b21be7a8,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,college_chemistry,1,0.6546532685441255,0.36048951018198344,0.9093065370882509
mmlu,gpt-4o-mini,mixed,mixed_strategy_mmlu,a8035d6baa18,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,42,high_school_physics,1,0.7015936247591935,0.42515924881194456,0.9953784388202258
mmlu,qwen2.5-7b-instruct,mixed,mixed_strategy_mmlu,de566530eac3,prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,42,international_law,1,0.3638568553684872,0.8369523543602156,2.220446049250313e-16
mmlu,qwen2.5-7b-instruct,mixed,mixed_strategy_mmlu,237e5cab91d3,prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,42,college_chemistry,1,0.8182848953072498,0.2661521992073641,0.8853125855532471
mmlu,qwen2.5-7b-instruct,mixed,mixed_strategy_mmlu,bab7e93c939f,prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,42,security_studies,1,0.4414660541934807,0.659741120337532,0.0
mmlu,qwen2.5-7b-instruct,mixed,mixed_strategy_mmlu,9fa057383e15,prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,42,high_school_european_history,1,0.41308698765205937,0.6537737332500265,0.0
