aggregation_gap,bottom2_mean_acc,c1_minus_c2,c2_minus_c3,c2_minus_plurality_vote,c3_minus_plurality_vote,candidate_reward_component_coverage,correct_agent_count_0,correct_agent_count_1,correct_agent_count_2,correct_agent_count_3,correct_agent_count_4,correct_agent_count_5,coverage_depth_c1,coverage_depth_c2,coverage_depth_c3,coverage_depth_c4,coverage_depth_c5,depth2_metric_coverage,max_minority_rescue_share,mean_individual_acc,mean_normalized_plurality_margin,mean_plurality_margin_votes,mean_specialization_strength,minority_rescue_hhi,oracle_acc,oracle_minus_plurality_vote,plurality_metric_coverage,plurality_pivotal_fix_opportunity_rate,plurality_pivotal_fix_rate,plurality_pivotal_hold_rate,plurality_top_tie_rate,plurality_vote_acc,prompt_overlength_rejection_count,run_dir,setting_seed,specialization_strength_final,strict_plurality_win_rate,task,truncated_prompt_count,vote_acc
0.04999999999999999,0.375,0.0,0.05,0.04999999999999999,0.0,1.0,11,0,1,0,2,6,0.45,0.45,0.4,0.4,0.3,1.0,0.5,0.4,-0.2,-1.0,0.0,0.5,0.45,0.04999999999999999,1.0,0.03,0.0,0.0,0.0,0.4,0,runs_vote_v8_plurality_clean_smoke_b98f560\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,0.0,0.4,disambiguation_qa,0,0.4
0.10000000000000003,0.32499999999999996,0.05,0.05,0.050000000000000044,0.0,1.0,11,1,1,0,1,6,0.45,0.4,0.35,0.35,0.3,1.0,0.3333333333333333,0.37,-0.26,-1.3,0.0,0.3333333333333333,0.45,0.10000000000000003,1.0,0.03,0.0,0.0,0.0,0.35,0,runs_vote_v8_plurality_clean_smoke_b98f560\disambiguation_qa\shared_vote_tcs_competence_depth2_progressive_residual_seed42,shared_vote_tcs_competence_depth2_progressive_residual_seed42,0.0,0.35,disambiguation_qa,0,0.35
0.09999999999999998,0.32499999999999996,0.05,0.05,0.04999999999999999,0.0,1.0,10,1,1,2,0,6,0.5,0.45,0.4,0.3,0.3,1.0,0.6666666666666666,0.39,-0.22000000000000003,-1.1,0.0,0.5555555555555556,0.5,0.09999999999999998,1.0,0.03,0.0,0.0,0.0,0.4,0,runs_vote_v8_plurality_clean_smoke_b98f560\disambiguation_qa\shared_vote_tcs_competence_depth2_seed42,shared_vote_tcs_competence_depth2_seed42,0.0,0.4,disambiguation_qa,0,0.4
