task_id,benchmark,method_id,setting,seed,dataset_format,split_protocol,leakage_warning,num_test_samples,vote_acc,majority_vote_acc,weighted_vote_acc,mean_individual_acc,best_individual_acc,oracle_acc,aggregation_gap,rescue_available_rate,correct_disagreement_rate,mean_useful_diversity,mean_vote_margin,mean_boundary_useful_diversity,vote_tie_rate,aggregation_mode,solver_calls,optimizer_calls,evaluator_calls,total_llm_calls,prompt_tokens,completion_tokens,total_tokens,estimated_cost,latency_seconds,run_dir
disambiguation_qa,BBH,mad_shared_baseline,shared_baseline,42,mars,task_manifest_split,False,40,0.475,0.475,0.475,0.405,0.45,0.5,0.025000000000000022,0.025,0.25,0.023731817454099656,-0.19,0.0,0.0,majority,200,0,0,200,37420,25475,62895,0.0,6389.2256944179535,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_stage1_smoke\disambiguation_qa\shared_baseline_seed42
