aggregation_gap,all_wrong_rate,bottom2_mean_acc,c1_minus_c2,c2_minus_c3,c2_minus_plurality_vote,c3_minus_plurality_vote,capability_family_hhi,catastrophic_accuracy_guard_rejection_count,competence_probe_bottom2_gain,competence_probe_c1_gain,competence_probe_c2_gain,competence_probe_mean_acc_gain,correct_agent_count_0,correct_agent_count_1,correct_agent_count_2,correct_agent_count_3,correct_agent_count_4,correct_agent_count_5,coverage_depth_c1,coverage_depth_c2,coverage_depth_c3,coverage_depth_c4,coverage_depth_c5,depth1_guard_rejection_count,distinct_final_mechanism_signature_count,distinct_top_capability_family_count,dominant_capability_family_share,dominant_final_mechanism_signature_share,effective_specialization_epoch_count,epoch,exploration_candidate_count,exploration_slot_occupancy_rate,exploration_to_active_conversion_count,final_competence_probe_bottom2,final_competence_probe_c1,final_competence_probe_c2,final_competence_probe_mean_acc,first_nonzero_specialization_epoch,initial_competence_probe_bottom2,initial_competence_probe_c1,initial_competence_probe_c2,initial_competence_probe_mean_acc,max_minority_rescue_share,max_specialization_strength,mean_individual_acc,mean_normalized_plurality_margin,mean_pairwise_capability_profile_cosine,mean_pairwise_mechanism_signature_distance,mean_plurality_margin_votes,mean_specialization_strength,minority_rescue_hhi,oracle_acc,oracle_minus_plurality_vote,plurality_pivotal_fix_opportunity_rate,plurality_pivotal_fix_rate,plurality_pivotal_hold_rate,plurality_top_tie_rate,plurality_vote_acc,progressive_stage_exercised,progressive_stage_not_exercised_reason,prompt_overlength_rejection_count,setting_seed,soft_cycle_penalty_count,soft_error_dependence_penalty_count,soft_mechanism_shift_penalty_count,specialization_strength_final,split,strict_plurality_win_rate,task,truncated_prompt_count,vote_acc
0.050000000000000044,,0.35,0.05,0.0,,,,,,,,,,,,,,,0.4,0.35,0.35,0.35,0.35,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,shared_vote_tcs_competence_depth2_progressive_residual_hybrid_seed42,,,,,train,,disambiguation_qa,,0.35
0.04999999999999999,0.5,0.4,0.05,0.0,0.0,0.0,0.6800000000000002,0,0.025000000000000022,0.10000000000000003,0.0,0.02999999999999997,10,1,0,2,1,6,0.5,0.45,0.45,0.35,0.3,0,4,2,0.8,0.4,0,1,6,0.75,0,0.35,0.45,0.35,0.37,,0.32499999999999996,0.35,0.35,0.34,1.0,0.0,0.41,-0.18,0.6038576879954624,0.8833333333333334,-0.9,0.0,1.0,0.5,0.04999999999999999,0.0,0.0,0.0,0.0,0.45,False,never_activated,0,shared_vote_tcs_competence_depth2_progressive_residual_hybrid_seed42,0,0,0,0.0,val,0.45,disambiguation_qa,0,0.45
0.20000000000000007,,0.35,0.1,0.1,,,,,,,,,,,,,,,0.55,0.45,0.35,0.35,0.3,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,0.55,,,,,,,,,,shared_vote_tcs_competence_depth2_progressive_residual_hybrid_seed42,,,,,train,,disambiguation_qa,,0.35
0.15000000000000002,0.5,0.35,0.15,0.0,0.0,0.0,0.52,4,0.025000000000000022,0.10000000000000003,0.050000000000000044,0.02999999999999997,10,3,0,0,0,7,0.5,0.35,0.35,0.35,0.35,0,5,2,0.6,0.2,0,2,16,0.75,0,0.35,0.45,0.4,0.37,,0.32499999999999996,0.35,0.35,0.34,0.3333333333333333,0.0,0.38,-0.24000000000000005,0.7344231717624083,0.8800000000000001,-1.2,0.0,0.3333333333333333,0.5,0.15000000000000002,0.0,0.0,0.0,0.0,0.35,False,never_activated,0,shared_vote_tcs_competence_depth2_progressive_residual_hybrid_seed42,0,6,6,0.0,val,0.35,disambiguation_qa,0,0.35
0.15000000000000002,0.5,0.35,0.1,0.05,0.050000000000000044,0.0,0.52,4,0.025000000000000022,0.10000000000000003,0.0,0.02999999999999997,10,2,1,0,2,5,0.5,0.4,0.35,0.35,0.25,0,4,2,0.6,0.4,0,final,16,0.75,0,0.35,0.45,0.35,0.37,,0.32499999999999996,0.35,0.35,0.34,0.25,0.0,0.37,-0.26,0.7344231717624083,0.8833333333333334,-1.3,0.0,0.25,0.5,0.15000000000000002,0.03,0.0,0.0,0.0,0.35,False,never_activated,0,shared_vote_tcs_competence_depth2_progressive_residual_hybrid_seed42,0,6,6,0.0,test,0.35,disambiguation_qa,0,0.35
