event_id,seed,question_hash,update_index,state_rank,creator_agent_id,eligible_agent_id,selected,assigned_to_branch,explicit_context_hit,valid_candidate_available,common_safe_feasible_available,accepted_candidate,parent_repair_distance
48-S2-12,48,4e480785c7153bcca216b7f0d10c6385c7ce7ea28e098f3c41e9149f10b738cf,31,7,4,2,True,False,False,False,False,False,2
48-S2-12,48,4e480785c7153bcca216b7f0d10c6385c7ce7ea28e098f3c41e9149f10b738cf,31,7,4,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,11,5,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,11,5,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,11,5,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,12,5,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,12,5,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,12,5,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,13,5,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,13,5,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,13,5,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,14,5,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,14,5,1,3,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,14,5,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,15,5,1,2,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,15,5,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,15,5,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,16,5,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,16,5,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,16,5,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,17,6,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,17,6,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,17,6,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,18,6,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,18,6,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,18,6,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,19,6,1,2,True,True,True,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,19,6,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,19,6,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,20,6,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,20,6,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,20,6,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,21,6,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,21,6,1,3,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,21,6,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,22,6,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,22,6,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,22,6,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,23,7,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,23,7,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,23,7,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,24,7,1,2,True,True,True,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,24,7,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,24,7,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,25,7,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,25,7,1,3,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,25,7,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,26,7,1,2,True,True,True,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,26,7,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,26,7,1,4,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,27,7,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,27,7,1,3,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,27,7,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,28,7,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,28,7,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,28,7,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,29,7,1,2,True,True,True,True,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,29,7,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,29,7,1,4,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,30,7,1,2,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,30,7,1,3,True,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,30,7,1,4,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,31,7,1,2,True,True,True,True,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,31,7,1,3,False,False,False,False,False,False,2
48-S2-13,48,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,31,7,1,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,17,6,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,17,6,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,17,6,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,17,6,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,18,6,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,18,6,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,18,6,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,18,6,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,19,6,0,1,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,19,6,0,2,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,19,6,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,19,6,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,20,6,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,20,6,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,20,6,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,20,6,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,21,6,0,1,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,21,6,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,21,6,0,3,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,21,6,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,22,6,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,22,6,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,22,6,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,22,6,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,23,7,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,23,7,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,23,7,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,23,7,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,24,7,0,1,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,24,7,0,2,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,24,7,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,24,7,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,25,7,0,1,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,25,7,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,25,7,0,3,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,25,7,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,26,7,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,26,7,0,2,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,26,7,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,26,7,0,4,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,27,7,0,1,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,27,7,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,27,7,0,3,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,27,7,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,28,7,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,28,7,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,28,7,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,28,7,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,29,7,0,1,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,29,7,0,2,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,29,7,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,29,7,0,4,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,30,7,0,1,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,30,7,0,2,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,30,7,0,3,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,30,7,0,4,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,31,7,0,1,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,31,7,0,2,True,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,31,7,0,3,False,False,False,False,False,False,2
48-S2-14,48,b8cfcb730599812475ee246e4e5dd857c79331bdf3202761aa7a4acf893be2b5,31,7,0,4,True,False,False,False,False,False,2
49-S2-0,49,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,1,1,0,1,True,False,False,False,False,False,2
49-S2-0,49,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,1,1,0,2,False,False,False,False,False,False,2
49-S2-0,49,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,1,1,0,3,False,False,False,False,False,False,2
49-S2-0,49,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,1,1,0,4,True,True,True,True,True,True,2
49-S2-0,49,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,2,2,0,1,False,False,False,False,False,False,1
49-S2-0,49,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,2,2,0,2,True,False,False,False,False,False,1
49-S2-0,49,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,2,2,0,3,True,False,False,False,False,False,1
49-S2-1,49,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,1,1,0,1,True,True,True,False,False,False,2
49-S2-1,49,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,1,1,0,2,False,False,False,False,False,False,2
49-S2-1,49,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,1,1,0,3,False,False,False,False,False,False,2
49-S2-1,49,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,1,1,0,4,True,False,False,False,False,False,2
49-S2-1,49,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,2,2,0,1,False,False,False,False,False,False,1
49-S2-1,49,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,2,2,0,2,True,True,True,True,True,True,1
49-S2-1,49,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,2,2,0,3,True,False,False,False,False,False,1
49-S2-2,49,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,1,1,0,1,True,False,False,False,False,False,2
49-S2-2,49,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,1,1,0,2,False,False,False,False,False,False,2
49-S2-2,49,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,1,1,0,3,False,False,False,False,False,False,2
49-S2-2,49,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,1,1,0,4,True,False,False,False,False,False,2
49-S2-2,49,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,2,2,0,1,False,False,False,False,False,False,1
49-S2-2,49,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,2,2,0,2,True,False,False,False,False,False,1
49-S2-2,49,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,2,2,0,3,True,True,True,True,False,False,1
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,1,1,0,1,True,True,True,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,1,1,0,2,False,False,False,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,1,1,0,3,False,False,False,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,1,1,0,4,True,False,False,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,2,2,0,1,False,False,False,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,2,2,0,2,True,False,False,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,2,2,0,3,True,False,False,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,2,2,0,4,False,False,False,False,False,False,2
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,3,3,0,1,False,False,False,False,False,False,1
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,3,3,0,3,False,False,False,False,False,False,1
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,3,3,0,4,False,False,False,False,False,False,1
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,4,3,0,1,True,True,True,True,True,True,1
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,4,3,0,3,False,False,False,False,False,False,1
49-S2-3,49,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,4,3,0,4,False,False,False,False,False,False,1
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,1,1,0,1,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,1,1,0,2,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,1,1,0,3,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,1,1,0,4,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,2,2,0,1,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,2,2,0,2,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,2,2,0,3,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,2,2,0,4,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,3,3,0,1,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,3,3,0,2,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,3,3,0,3,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,3,3,0,4,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,4,3,0,1,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,4,3,0,2,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,4,3,0,3,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,4,3,0,4,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,5,4,0,1,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,5,4,0,2,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,5,4,0,3,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,5,4,0,4,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,6,4,0,1,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,6,4,0,2,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,6,4,0,3,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,6,4,0,4,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,7,4,0,1,False,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,7,4,0,2,True,False,False,False,False,False,2
49-S2-4,49,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,7,4,0,3,False,False,False,False,False,False,2
