run_root,run_dir,task,setting,seed,epoch,step,agent_id,update_attempt_id,candidate_id,parent_id,candidate_generation,parent_generation,candidate_pool_source,candidate_source,generation_batch_type,parent_is_current_active,parent_is_existing_beam,parent_is_nonactive_beam,candidate_prompt_hash,parent_prompt_hash,active_prompt_before_hash,initial_prompt_hash,candidate_char_length,parent_char_length,candidate_word_count,parent_word_count,prompt_change_ratio_parent,prompt_change_ratio_active_before,prompt_change_ratio_initial,parent_to_initial_ratio,active_before_to_initial_ratio,distance_reconstruction_available,distance_reconstruction_reason,agent_accept_count_before,prompt_max_change_ratio,prompt_large_shift_warmup_accepts,prompt_large_shift_min_vote_delta,large_shift,large_shift_warmup_exempt,large_shift_supported,large_shift_vote_support_passed,large_shift_accuracy_support_passed,large_shift_vote_loss_support_passed,large_shift_pivotal_loss_support_passed,large_shift_shared_error_support_passed,mechanism_contract_passed,behavior_cycle_guard_passed,prompt_trust_region_passed,error_dependence_guard_passed,accuracy_guard_passed,invalid_guard_passed,exact_prompt_cycle,matched_behavior_archive,max_behavior_cycle_similarity,behavior_cycle_overlap,rejection_reason,vote_delta,accuracy_delta,vote_gain_rate,vote_loss_rate,vote_margin_delta,pivotal_rescue_rate,pivotal_loss_rate,shared_error_rescue_score,shared_error_creation_score,boundary_shared_error_net_gain,optimizer_schema_valid,optimizer_redundant_filtered,original_accuracy_invalid_dependence_feasible,trajectory_feasible,pareto_feasible,pareto_rank,pareto_selected,retained_in_beam,became_active_top1,active_prompt_changed,candidate_outcome,preserved_mechanism_count,modified_mechanism_present,target_residual_family,proposal_metadata_available,behavior_transition_l1
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,40,2,eaa78df8f054_e1_s40_a2,g2_a2_p7dcd74f3776d_0_9ab35d880dd8,g1_a2_p26b37815e849_0_d12998051542,2,1,existing_beam,existing_beam,,True,True,False,3a9b69eeff2bd9981d52b98dc781bdac54b4081409cd6b538383393af5dffbd3,3a9b69eeff2bd9981d52b98dc781bdac54b4081409cd6b538383393af5dffbd3,3a9b69eeff2bd9981d52b98dc781bdac54b4081409cd6b538383393af5dffbd3,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.0,0.0,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",2,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,3,False,False,False,True,existing_beam,3,,,True,0.0
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,40,2,eaa78df8f054_e1_s40_a2,g1_a2_p26b37815e849_0_d12998051542,g0_00bcb3ee9efb,1,0,existing_beam,existing_beam,,True,True,False,82c1fbcb681bd86400545cc98aee675a95588fdd5931440be5a2b5a04bfdddcd,3a9b69eeff2bd9981d52b98dc781bdac54b4081409cd6b538383393af5dffbd3,3a9b69eeff2bd9981d52b98dc781bdac54b4081409cd6b538383393af5dffbd3,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.18257956448911228,0.18257956448911228,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",2,0.45,2,0.02,False,False,False,False,True,False,False,True,,True,True,False,True,True,False,,0.0,0,,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.0625,0.052083333333333336,-0.015625,,,False,True,False,,False,False,False,True,dependence_guard_rejected,4,,,True,4.859999999999999
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,40,2,eaa78df8f054_e1_s40_a2,g2_a2_p7dcd74f3776d_1_d839106e2b51,g1_a2_p26b37815e849_0_d12998051542,2,1,existing_beam,existing_beam,,True,True,False,3da58ab96bc7fab74dbe7c15d43ed523599339c1f12ebf4ddd441bf526c753e1,3a9b69eeff2bd9981d52b98dc781bdac54b4081409cd6b538383393af5dffbd3,3a9b69eeff2bd9981d52b98dc781bdac54b4081409cd6b538383393af5dffbd3,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.12391930835734866,0.12391930835734866,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",2,0.45,2,0.02,False,False,False,False,False,False,False,False,,True,True,False,False,True,False,,0.0,0,,-0.041666666666666685,-0.08333333333333331,0.0,0.041666666666666664,-0.03333333333333338,0.0,0.041666666666666664,0.0,0.052083333333333336,-0.2864583333333333,,,False,True,False,,False,False,False,True,accuracy_guard_rejected,,,,False,1.9
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g4_a2_p377a965fa19d_0_c31e0f42a64d,g3_a2_p61c186ba27f8_0_d1b4d165cd88,4,3,optimizer,teacher_critic_student,near_boundary_shared_error_repair,True,True,False,2a645c050cbc34d6b2ed1295817613404a76c4d9458ec9822319688b4d3f71dc,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.22316865417376486,0.22316865417376486,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,False,True,True,True,,True,True,True,False,True,False,,0.0,0,not_selected,0.0,-0.041666666666666685,0.0,0.0,-0.01666666666666665,0.0,0.0,0.03125,0.03125,-0.015625,True,False,False,False,False,,False,False,False,True,accuracy_guard_rejected,,,,False,0.6375
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g4_a2_p377a965fa19d_1_1320ee57010b,g3_a2_p61c186ba27f8_0_d1b4d165cd88,4,3,optimizer,teacher_critic_student,residual_capability_repair,True,True,False,9749731ec8a7aca35de9239b222cf473f0b7c5eb6e38d8d0c1ad3c63347689b1,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.15398886827458258,0.15398886827458258,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,False,False,False,False,,True,True,False,False,True,False,,0.0,0,not_selected,-0.041666666666666685,-0.041666666666666685,0.0,0.041666666666666664,-0.01666666666666665,0.0,0.041666666666666664,0.0,0.020833333333333332,-0.21875,True,False,False,False,False,,False,False,False,True,accuracy_guard_rejected,,,,False,1.45
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g4_a2_p3b8f4a84c823_0_c40a12b41b23,g3_a2_p10ddfbb52055_1_f93111cf5063,4,3,optimizer,teacher_critic_student,near_boundary_shared_error_repair,False,True,True,941f5c54d47f2f51cd349fb46f70514e9d1753d4751071c7a6a48772090be9e4,e8fd3d7a7ddc15abf3ed6d95d15db234f30f4a7c1b55d0c8c19cc075d4943247,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.22093023255813948,,,,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,rejected,1.0,9,not_selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,False,True,1,False,False,False,True,pareto_not_retained,,,,False,0.0
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g4_a2_p3b8f4a84c823_1_2ad569e2fbbb,g3_a2_p10ddfbb52055_1_f93111cf5063,4,3,optimizer,teacher_critic_student,residual_capability_repair,False,True,True,2f3f5a40a0a48d179d0dc99700767152bf2e96df04f3f5ea125d78eaed757fdb,e8fd3d7a7ddc15abf3ed6d95d15db234f30f4a7c1b55d0c8c19cc075d4943247,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.13682092555331993,,,,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,False,True,True,False,,True,True,False,False,True,False,,0.0,0,not_selected,0.0,-0.041666666666666685,0.0,0.0,-0.016666666666666677,0.0,0.0,0.0,0.03125,-0.06770833333333333,True,False,False,False,False,,False,False,False,True,accuracy_guard_rejected,,,,False,0.44999999999999996
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g4_a2_pfb2cd72d094f_0_8092d53a2b95,g3_a2_p61c186ba27f8_1_0e5fdd14a85f,4,3,optimizer,teacher_critic_student,near_boundary_shared_error_repair,False,True,True,38eb97f5e13b6bd5c032368d1962de7e98454d8e76eb9bfe4893254cc7dd8962,40f246e58a0290be66ae6854d506e6fdb5290a3d355c5486fef718c7d5475170,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.17545748116254034,,,,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,rejected,1.0,9,,0.0,0.04166666666666663,0.0,0.0,0.016666666666666656,0.0,0.0,0.041666666666666664,0.03125,0.015624999999999997,True,False,True,True,True,0,True,True,True,True,active_top1,2,,,True,1.4249999999999998
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g4_a2_pfb2cd72d094f_1_79df1726fbc3,g3_a2_p61c186ba27f8_1_0e5fdd14a85f,4,3,optimizer,teacher_critic_student,residual_capability_repair,False,True,True,4830aa0921eaf9787e7345f3c39c69ef9a75d99556a8ead18cf479e9d3bb04d2,40f246e58a0290be66ae6854d506e6fdb5290a3d355c5486fef718c7d5475170,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.2231947483588621,,,,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,True,True,True,False,,True,True,False,True,True,False,,0.0,0,not_selected,0.0,0.0,0.0,0.0,-1.3877787807814457e-17,0.0,0.0,0.010416666666666666,0.03125,-0.036458333333333336,True,False,False,False,False,,False,False,False,True,dependence_guard_rejected,,,,False,1.3499999999999999
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g3_a2_p61c186ba27f8_0_d1b4d165cd88,g2_a2_p7dcd74f3776d_1_d839106e2b51,3,2,existing_beam,existing_beam,,True,True,False,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.0,0.0,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,1,True,True,False,True,retained_nonactive_beam,2,,,True,0.0
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g3_a2_p10ddfbb52055_1_f93111cf5063,g2_a2_p7dcd74f3776d_0_9ab35d880dd8,3,2,existing_beam,existing_beam,,True,True,False,e8fd3d7a7ddc15abf3ed6d95d15db234f30f4a7c1b55d0c8c19cc075d4943247,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.48464912280701755,0.48464912280701755,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,False,False,False,False,,True,True,False,False,True,False,,0.0,0,,-0.041666666666666685,-0.08333333333333337,0.0,0.041666666666666664,-0.03333333333333334,0.0,0.041666666666666664,0.010416666666666666,0.052083333333333336,-0.2552083333333333,,,False,True,False,,False,False,False,True,accuracy_guard_rejected,,,,False,2.9124999999999996
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,2,7705dc786398_e1_s50_a2,g3_a2_p61c186ba27f8_1_0e5fdd14a85f,g2_a2_p7dcd74f3776d_1_d839106e2b51,3,2,existing_beam,existing_beam,,True,True,False,40f246e58a0290be66ae6854d506e6fdb5290a3d355c5486fef718c7d5475170,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,54593fc6eb1e17613d46fc072bde470c8cbfe1b81892822640c916cea764fde9,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.2600422832980972,0.2600422832980972,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",3,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,1.0,9,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,1,True,True,False,True,retained_nonactive_beam,,,,False,0.0
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g2_a3_pdb0105d168bd_0_c96708bb4c02,g1_a3_p26b37815e849_1_5128d1b5f2f7,2,1,optimizer,teacher_critic_student,near_boundary_shared_error_repair,True,True,False,c38a7d307bf25ced7fee376726ef4e3b841e14bd9ba69b0636eb2c04f948a23c,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.13856427378964942,0.13856427378964942,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",1,0.45,2,0.02,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,accepted,0.857142857142857,7,not_selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,-0.005208333333333334,True,False,True,False,True,4,False,False,False,True,pareto_not_retained,,,,False,0.9999999999999999
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g2_a3_pdb0105d168bd_1_341f1438ebe5,g1_a3_p26b37815e849_1_5128d1b5f2f7,2,1,optimizer,teacher_critic_student,residual_capability_repair,True,True,False,9b60ed26cfe9e7a81cf38c81c7f8955714e727749c48572bb309fc5cc7b13e16,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.11945392491467577,0.11945392491467577,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",1,0.45,2,0.02,False,False,False,False,False,True,True,True,,True,True,True,False,True,False,,0.0,0,not_selected,0.0,-0.08333333333333331,0.0,0.0,-0.03333333333333333,0.0,0.0,0.010416666666666666,0.010416666666666666,-0.005208333333333334,True,False,False,False,False,,False,False,False,True,accuracy_guard_rejected,,,,False,1.2
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g2_a3_p6763351f8581_0_2bf091dae529,g1_a3_p26b37815e849_0_96894b2fef75,2,1,optimizer,teacher_critic_student,near_boundary_shared_error_repair,False,True,True,80858add5dbbefda29b9b63683f27f3115ede89b0788b0c53a62a9d34d36f8ad,06606c35375f352e3b2dae0d8f027f4a97e18d46269c121b0801950df27c5ab9,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.20666666666666667,,,,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial,active_to_initial",1,0.45,2,0.02,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,accepted,0.857142857142857,7,,0.0,0.041666666666666685,0.0,0.0,0.016666666666666677,0.0,0.0,0.041666666666666664,0.010416666666666666,0.046875,True,False,True,True,True,0,True,True,True,True,active_top1,5,,,True,1.075
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g2_a3_p6763351f8581_1_714ea3aae9ee,g1_a3_p26b37815e849_0_96894b2fef75,2,1,optimizer,teacher_critic_student,residual_capability_repair,False,True,True,0440c40893db0297d0441feda425df2e79a2e74cf74f33e11280dd26e5561692,06606c35375f352e3b2dae0d8f027f4a97e18d46269c121b0801950df27c5ab9,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.21322314049586777,,,,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,parent_to_initial,active_to_initial",1,0.45,2,0.02,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,accepted,0.857142857142857,7,not_selected,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.03125,0.010416666666666666,0.015624999999999997,True,False,True,False,True,2,False,False,False,True,pareto_not_retained,,,,False,0.175
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g2_a3_p26b37815e849_0_72fecadc7c8a,g0_00bcb3ee9efb,2,0,optimizer,teacher_critic_student,near_boundary_shared_error_repair,False,True,True,d6ca578a2bb8bf106f51b039a4f736f6b6ff45a0b39efa1e30f2dc439bc492f1,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,171,,26,0.4816247582205029,,,0.0,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,active_to_initial",1,0.45,2,0.02,True,True,False,False,True,True,True,True,True,True,True,True,True,True,False,accepted,0.857142857142857,7,not_selected,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.010416666666666666,-0.005208333333333334,True,False,True,False,True,4,False,False,False,True,pareto_not_retained,,,,False,0.9999999999999999
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g2_a3_p26b37815e849_1_7bc867831416,g0_00bcb3ee9efb,2,0,optimizer,teacher_critic_student,residual_capability_repair,False,True,True,b3cb8c79492a97f513b27adb504e0a0b7c63f82d0db380019e674ae0e9214991,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,171,,26,0.38735177865612647,,,0.0,,False,"missing_full_prompt:candidate_to_active,candidate_to_initial,active_to_initial",1,0.45,2,0.02,False,False,False,False,True,True,True,True,True,True,True,True,True,True,False,accepted,0.857142857142857,7,,0.0,0.041666666666666685,0.0,0.0,0.016666666666666663,0.0,0.0,0.010416666666666666,0.0,0.03125,True,False,True,True,True,1,True,True,False,True,retained_nonactive_beam,,,,False,0.8999999999999999
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g1_a3_p26b37815e849_1_5128d1b5f2f7,g0_00bcb3ee9efb,1,0,existing_beam,existing_beam,,True,True,False,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.0,0.0,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",1,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,True,True,True,3,False,False,False,True,existing_beam,4,,,True,0.0
shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v7_formal_3seed_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42,disambiguation_qa,shared_vote_error_pareto_tcs_residual_cycle_guard,42,1,50,3,7705dc786398_e1_s50_a3,g1_a3_p26b37815e849_0_96894b2fef75,g0_00bcb3ee9efb,1,0,existing_beam,existing_beam,,True,True,False,06606c35375f352e3b2dae0d8f027f4a97e18d46269c121b0801950df27c5ab9,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,dcdf9ebfaab61f324e58850feff6256592c00ff6d4e203617098c2bdb5c4f929,b5a173b7c570bcba287a93de26d72949b641367cb3a9b478125130551ac3b82a,,,,,0.8363273453093812,0.8363273453093812,,,,False,"missing_full_prompt:candidate_to_initial,parent_to_initial,active_to_initial",1,0.45,2,0.02,False,False,False,False,True,True,True,True,,True,True,True,True,True,False,,1.0,7,,0.0,0.041666666666666685,0.0,0.0,0.01666666666666667,0.0,0.0,0.041666666666666664,0.010416666666666666,0.046875,,,True,True,True,0,True,True,False,True,retained_nonactive_beam,,,,False,1.075
