seed,update_index,case_hash,G_before,G_after,before_bucket,after_bucket,transition_kind,vote_before,vote_after
76,7,8689dd2f6bc4596ee682822a1d82fb586bd5a8c4444987b36c0ca6292b512602,5,5,G>=3,G>=3,other,1,1
76,7,88ec4eabc6a1c35a93d956128678edc3e9b57a532e89fd47aaf5477d3ed36db0,4,4,G>=3,G>=3,other,1,1
76,7,8e3ca52bf0691d183ab3c974e881d42309c7b20e8bfc56d9e0842431a9350a23,4,4,G>=3,G>=3,other,1,1
76,7,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,2,3,G=2,G>=3,deepened_to_coalition,0,1
76,7,9df0bc490f9cce42db9952b02ffbf57b27f49b0413fd0de51b4cceb12e32ab9e,3,3,G>=3,G>=3,other,1,1
76,7,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,2,2,G=2,G=2,other,0,0
76,7,b0e1cd597bbe93388c904ea21d6cb9127209e8d692ed0d4857144d6f7aca4582,3,3,G>=3,G>=3,other,1,1
76,7,b235d916aae1c1d8603d3b41a46cba63bc8b0886fcf5abefff88fccb6ab502be,5,5,G>=3,G>=3,other,1,1
76,7,b3271f14c417a14669867b20f3029e0137703b57ea87d4953fd0d3cc5137962e,4,4,G>=3,G>=3,other,1,1
76,7,b6e74902855cead0f962991542a66c3f5c5fcf0cc4f97947e3aff7146455f066,4,4,G>=3,G>=3,other,1,1
76,7,b8dee9691a011f0e090fc9ea2b30273e3906c637f4c85c906fcf6b902645a94a,4,4,G>=3,G>=3,other,1,1
76,7,bf93eab7018c887760b53dcdf65392139af85b2b9d87ed35da8b2c58df7257e5,3,3,G>=3,G>=3,other,1,1
76,7,c71cafbaa8501253f35fe2c44c578c813cd743c92019dcdee3df64bd25acf526,3,3,G>=3,G>=3,other,1,1
76,7,c7cfcef52e4f3b05dd5ba8014557518b95190211373ff06889942aebe9af8fa4,2,1,G=2,G=1,other,0,0
76,7,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,4,4,G>=3,G>=3,other,1,1
76,7,e303c87c24d6e8314ba05b5c22267f67ad8bf2dbdcee161df5ae75e397feef32,3,3,G>=3,G>=3,other,1,1
76,7,e5ea73458c15216da1433eb90dee13dd59e142b50b4277f2510ddd1340e29ebd,4,4,G>=3,G>=3,other,1,1
76,7,e900edf6c34c03dad91c415993a3d990a9ac51e6651f1834a370ed6b88271ebd,4,4,G>=3,G>=3,other,1,1
76,7,eaa56e803233e6f91d7c9d15c857370e40a8c6386da1aafa82f0f52416330257,4,4,G>=3,G>=3,other,1,1
76,7,f030e0805009d60a9288adb4be47ebe5f15d1f4b10f83d5d434f9609d13b61a4,4,4,G>=3,G>=3,other,1,1
76,7,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,2,2,G=2,G=2,other,0,0
76,7,fa988bad87796a2b4d1c10346788374862445be61dfb69e2853a8ec10d94df02,4,5,G>=3,G>=3,other,1,1
76,7,ff77951ead20acedb613ba7b67c41bbb17397ac55bef240de03aaca43c4c2531,3,3,G>=3,G>=3,other,1,1
76,7,00561ca3ce843fc7872c655dfcfd3ae22c79412e9297ea3858600203959b8d16,3,3,G>=3,G>=3,other,1,1
76,7,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,2,2,G=2,G=2,other,0,0
76,7,024dc4509549a4c6af93432fa503efffb14204e0936eea504604f4482ea6a47b,2,2,G=2,G=2,other,0,0
76,7,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,4,4,G>=3,G>=3,other,1,1
76,7,0c91d68a9f1f9d551d3f0d95b69becfec9727d30cd36c2f344f96b5735f01336,4,5,G>=3,G>=3,other,1,1
76,7,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,0,0,G=0,G=0,other,0,0
76,7,0f0b0315639b5e146bf33284ae4310d669f69fb9a6007e83113cf1d2bd94fe94,3,3,G>=3,G>=3,other,1,1
76,7,138a463ad6ab47bc1df5b7480ddc584f53ad4bca5a464627f327eb5b8e326a6d,3,3,G>=3,G>=3,other,1,1
76,7,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,3,3,G>=3,G>=3,other,1,1
76,7,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,3,3,G>=3,G>=3,other,1,1
76,7,1c0f1040a2b851016580032d22b4118bb0e69a649cc18f4dbf4f78b4b171e41b,1,1,G=1,G=1,other,0,0
76,7,22c0ba5ad8e9739b31ae0b64bee01a9e573492e4734295087f650669b8d5cd0a,1,1,G=1,G=1,other,0,0
76,7,25bc24fa4de5569184adfcc1d623ce91ed889f31e2b8d70a09e8d631e423530e,3,3,G>=3,G>=3,other,1,1
76,7,2646f155b13f2cc0d935559b56631ff0ff42721531664f060419270e42c18aa6,1,1,G=1,G=1,other,0,0
76,7,317020e0964df390d195ef2ae49e9478b098ee63a2a0ee4d75b02af345f42ea2,4,4,G>=3,G>=3,other,1,1
76,7,336c5214ed9dc2195afc62857d20c59c336688efb3a31e70ec50655e4f418797,1,1,G=1,G=1,other,0,0
76,7,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,4,4,G>=3,G>=3,other,1,1
76,7,3deabf9b9c323a771c0b318f2774163d59baf008d1c2d77b73c5c37f429163a3,1,1,G=1,G=1,other,0,0
76,7,4733520e8a6955819b0b16d2c4075184e95d50bd8b9dab0d50e4a3c22a2bfb16,1,1,G=1,G=1,other,0,0
76,7,4ad63306fa21c7bffc987dcb73710c460d4522ea5587d44394f6e28484d0b1e2,3,3,G>=3,G>=3,other,1,1
76,7,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,4,4,G>=3,G>=3,other,1,1
76,7,6837bb7a46bd6e7f040d59684cbc05fc04a38f2796fd391a170a763eda01346a,4,4,G>=3,G>=3,other,1,1
76,7,6a8c507c3b102c94db7b1b3a35cf7af00bc3120d0b94b7ec946c9e24e76f7d17,4,4,G>=3,G>=3,other,1,1
76,7,6b1afb0b7f0bb50c261322321bfa33b4130cbbcbca330a24909a7f5e98c828dd,3,3,G>=3,G>=3,other,1,1
76,7,71e3f3e5a562b598e6f3034c6fc877115657e9d03a9db4937468011cf20c3637,5,5,G>=3,G>=3,other,1,1
76,7,728ef4cdf3bb0ca50aff48ebe1dc628f62f8312d4b7208cdb590e564bba48dc5,5,5,G>=3,G>=3,other,1,1
76,7,7dab8ad9c205723dbebad7a102e8c470a0442eae2732c0cfb647d8f57a0a49e5,4,4,G>=3,G>=3,other,1,1
76,7,7f40ae01b1f7a7ebbaadde2725cfcc29664d1bf96aa113244d78e7ae925ceb33,3,3,G>=3,G>=3,other,1,1
76,7,87a94dce012ec1ba6bcb62819ba69dd4e56b8b8b7cfcdebc9737206e4fdc020b,3,2,G>=3,G=2,lost_deep_coverage,1,0
76,7,8d4a01b074fe9a59a269b731d5a15e76b925bf625af26f593ba84d9ca4e0a9e8,5,5,G>=3,G>=3,other,1,1
76,7,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,1,2,G=1,G=2,other,0,0
76,7,979681b1a557ac0030a3e215ffb3b6e937f53a44b74fadb491738c0353e87411,1,0,G=1,G=0,lost_coverage,0,0
76,7,af7c2733e48510c2516b7c40decda6634b9c94739f117433d9a4487d597573fa,3,3,G>=3,G>=3,other,1,1
76,7,b310d29d6d76004fb7749d2d0c2d9a07ca45bcbce1e66cdedee15497008cd3f2,4,4,G>=3,G>=3,other,1,1
76,7,b331705d6cd6bf849dd5dc0d48af7450dddd0ba80fc9b5ff63dbe39112b1d46f,4,5,G>=3,G>=3,other,1,1
76,7,b361e6bef071289a5492732ea2fc847f657e4d0f228bd9dc4e27752a574a5d91,4,4,G>=3,G>=3,other,1,1
76,7,b7dcece0a28530f697a00f10e9f181273d1dc57155e0dbfa3f3b79744c4121ff,4,4,G>=3,G>=3,other,1,1
76,7,b7e82cb2f4134d67be7021016fc8ad323f8282064352db91f01375ccb4cc2fa0,4,4,G>=3,G>=3,other,1,1
76,7,bdaa4594970f655c2d0dbd1691b7c4330924bcb36afd4189bf473387ad10ae24,0,0,G=0,G=0,other,0,0
76,7,c208800b8ed515fe54bab2e4847d3d275a39072bb605d6e4b34803228b4df193,2,2,G=2,G=2,other,0,0
76,7,cdaea76bd3636de0666dc0c6b49f62482fefa9d315cbe73b21eeb6902e72d07b,0,0,G=0,G=0,other,0,0
76,7,d4225803d8221f8df957272a9ed21e9d6908f7ff56da3958d1dbee01ba45b1f4,4,4,G>=3,G>=3,other,1,1
76,7,d5d495028e00bd429b35b8aeed9ff4527348680e0153ffe0ade28ec4729cc985,3,3,G>=3,G>=3,other,1,1
76,7,dd20b1c732b9982c1d884e38117fb43fbc46e7af305990d2990028daabad2e95,2,2,G=2,G=2,other,0,0
76,7,ee5610000bebaf040e7bfca27356ef30f1b9884d13f211f3b3e675420941b23f,3,3,G>=3,G>=3,other,1,1
76,7,f10ba5709246366a6bb51c54cd85f5635d92886a052eb77ca903a5e4998dc666,5,5,G>=3,G>=3,other,1,1
76,7,f478b554d5bf2b7f9fce8b7411643910a3444612eb0717f669f05b836b0ab4c5,4,4,G>=3,G>=3,other,1,1
76,7,f90ee1dd23611516c359124b243365b2d65326a3fa72643b1549e646b8a088e3,2,2,G=2,G=2,other,0,0
76,7,fa90db782fb5056039ceda1ed1ffef86fa73db1fd089d88feb50d059f103bba8,2,2,G=2,G=2,other,0,0
76,7,ffb8315c493fd31ed5d3958a4d9701ce0966d8eda0fee57d4f267d78c2bdc3d6,3,3,G>=3,G>=3,other,1,1
76,10,16d05f3cee7428583825abbe11be3ac60e4732630add5ad583ec3a6e8ea5f4c6,5,5,G>=3,G>=3,other,1,1
76,10,18a8f9697a4e968acfc90115b3e9dfba0161243a5411e87e076e8e1b056493af,3,3,G>=3,G>=3,other,1,1
76,10,193d14b7050758fc99ba2d05bb86fb5b0fc650052cddf073bd1f54c71a52fb79,4,5,G>=3,G>=3,other,1,1
76,10,1a3a5d3f89ee4286b298ad85744c0653b8a14735cdfbadfe9e594f3d84443752,0,0,G=0,G=0,other,0,0
76,10,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,3,3,G>=3,G>=3,other,1,1
76,10,30d1c8a11d6c3abe5d3c919ad986f07d044dbb2d632cf935c6ef4244ac0cb4f5,3,3,G>=3,G>=3,other,1,1
76,10,349c6e4a5d3d97876de1bed28c9a1ff0b2d2952a63d45f15f362932e5c62db06,4,4,G>=3,G>=3,other,1,1
76,10,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,5,4,G>=3,G>=3,other,1,1
76,10,38829bd4db069f2e3a10c6dc7e12a3774d887cddc24449c5d5449c6674715788,3,2,G>=3,G=2,lost_deep_coverage,1,0
76,10,3ce46e376ea8ae439bb5745e2667ad9c935e3cfce4aa14a943a0135b6d64a34f,5,5,G>=3,G>=3,other,1,1
76,10,419c38b4ba783bfc4238b03729f893204d1444673f9a450264ca9043a8176d0b,5,5,G>=3,G>=3,other,1,1
76,10,4edf7bcca12a8a169fe1e33dab1b5652d39a731c0e9f89503f8f44489e431d9d,4,4,G>=3,G>=3,other,1,1
76,10,5170e473b609bc29b0cb6b6a1349275f7e6a16d7ba0ae355ba53b28d4796faf9,4,3,G>=3,G>=3,other,1,1
76,10,541a81feeaf06f656d0b8ccd1cf9561c45a6a7cded674247c0e7272b41a8a52d,3,3,G>=3,G>=3,other,1,1
76,10,54aabb6c0af18de3668ce909cd41f04e7174b1735d8da35faac243969b16e28c,2,2,G=2,G=2,other,0,0
76,10,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,2,3,G=2,G>=3,deepened_to_coalition,0,1
76,10,57aed234596f8f1788f53a5629ec0dc114496e104feb966997fb1456be0ad70a,2,3,G=2,G>=3,deepened_to_coalition,0,1
76,10,5aa5eabe5e5486223cbd68106c628f908b0b2651e403fbbaffe649fbad3380eb,5,5,G>=3,G>=3,other,1,1
76,10,5f0242867b353baa8f0ba58b50b70f19261119a72643c4c0008ab77d515b392d,5,5,G>=3,G>=3,other,1,1
76,10,5fc0c380ebaf73e7770021ef1253d6d47c369509c390515245b02de72bb3a3f1,2,2,G=2,G=2,other,0,0
76,10,62409362a1bac86ef51f659741b05dd9fc029376f1efef98b2e9d2593b715f27,5,5,G>=3,G>=3,other,1,1
76,10,642037de3dbd9f4976da7adca780692a6794973b3eda39da85f7c62faeff5834,3,3,G>=3,G>=3,other,1,1
76,10,6a5e390c06bbc75192f83c92a376b7eb717c48b0de5e44947d34d8f131bc1b1e,3,2,G>=3,G=2,lost_deep_coverage,1,0
76,10,6fa5ee91395b1d1821a85c5633292d352b239baf9e4054f8c9dc4eab9fcfdbe6,4,5,G>=3,G>=3,other,1,1
76,10,7819700aae5526ab2b28a4cf452b967bb4d51c4607c803366007933b80312d34,4,3,G>=3,G>=3,other,1,1
76,10,7b6ae7cfd6a146cb707034f56239309607291c5ccec05746eaa2603af33d4c6f,2,2,G=2,G=2,other,0,0
76,10,7d2f43d26ab0611f363f94cba746995b986c979de9665a5f34a240ec1eefbe39,2,3,G=2,G>=3,deepened_to_coalition,0,1
76,10,8689dd2f6bc4596ee682822a1d82fb586bd5a8c4444987b36c0ca6292b512602,5,5,G>=3,G>=3,other,1,1
76,10,88ec4eabc6a1c35a93d956128678edc3e9b57a532e89fd47aaf5477d3ed36db0,4,4,G>=3,G>=3,other,1,1
76,10,8e3ca52bf0691d183ab3c974e881d42309c7b20e8bfc56d9e0842431a9350a23,4,4,G>=3,G>=3,other,1,1
76,10,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,3,3,G>=3,G>=3,other,1,1
76,10,9df0bc490f9cce42db9952b02ffbf57b27f49b0413fd0de51b4cceb12e32ab9e,3,4,G>=3,G>=3,other,1,1
76,10,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,2,2,G=2,G=2,other,0,0
76,10,b0e1cd597bbe93388c904ea21d6cb9127209e8d692ed0d4857144d6f7aca4582,3,3,G>=3,G>=3,other,1,1
76,10,b235d916aae1c1d8603d3b41a46cba63bc8b0886fcf5abefff88fccb6ab502be,5,5,G>=3,G>=3,other,1,1
76,10,b3271f14c417a14669867b20f3029e0137703b57ea87d4953fd0d3cc5137962e,4,3,G>=3,G>=3,other,1,1
76,10,b6e74902855cead0f962991542a66c3f5c5fcf0cc4f97947e3aff7146455f066,4,3,G>=3,G>=3,other,1,1
76,10,b8dee9691a011f0e090fc9ea2b30273e3906c637f4c85c906fcf6b902645a94a,4,4,G>=3,G>=3,other,1,1
76,10,bf93eab7018c887760b53dcdf65392139af85b2b9d87ed35da8b2c58df7257e5,3,3,G>=3,G>=3,other,1,1
76,10,c71cafbaa8501253f35fe2c44c578c813cd743c92019dcdee3df64bd25acf526,3,3,G>=3,G>=3,other,1,1
76,10,c7cfcef52e4f3b05dd5ba8014557518b95190211373ff06889942aebe9af8fa4,1,0,G=1,G=0,lost_coverage,0,0
76,10,cd704d3f46a5b79c91695002616f29b6a86eb6104261c5a9317a87dc80e5001b,4,4,G>=3,G>=3,other,1,1
76,10,e303c87c24d6e8314ba05b5c22267f67ad8bf2dbdcee161df5ae75e397feef32,3,3,G>=3,G>=3,other,1,1
76,10,e5ea73458c15216da1433eb90dee13dd59e142b50b4277f2510ddd1340e29ebd,4,4,G>=3,G>=3,other,1,1
76,10,e900edf6c34c03dad91c415993a3d990a9ac51e6651f1834a370ed6b88271ebd,4,4,G>=3,G>=3,other,1,1
76,10,eaa56e803233e6f91d7c9d15c857370e40a8c6386da1aafa82f0f52416330257,4,4,G>=3,G>=3,other,1,1
76,10,f030e0805009d60a9288adb4be47ebe5f15d1f4b10f83d5d434f9609d13b61a4,4,4,G>=3,G>=3,other,1,1
76,10,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,2,3,G=2,G>=3,deepened_to_coalition,0,1
76,10,fa988bad87796a2b4d1c10346788374862445be61dfb69e2853a8ec10d94df02,5,5,G>=3,G>=3,other,1,1
76,10,ff77951ead20acedb613ba7b67c41bbb17397ac55bef240de03aaca43c4c2531,3,3,G>=3,G>=3,other,1,1
76,10,00561ca3ce843fc7872c655dfcfd3ae22c79412e9297ea3858600203959b8d16,3,2,G>=3,G=2,lost_deep_coverage,1,0
76,10,01718089b539159d1f6cc1589f5fbf2244bcebbca8cf14084fe222c42a13fc0a,2,2,G=2,G=2,other,0,0
76,10,024dc4509549a4c6af93432fa503efffb14204e0936eea504604f4482ea6a47b,2,1,G=2,G=1,other,0,0
76,10,02c4fb68e34c1a4672fe1f08eae762250b21e853a88c7d12230f791a1e60fd18,4,5,G>=3,G>=3,other,1,1
76,10,0c91d68a9f1f9d551d3f0d95b69becfec9727d30cd36c2f344f96b5735f01336,5,4,G>=3,G>=3,other,1,1
76,10,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,0,0,G=0,G=0,other,0,0
76,10,0f0b0315639b5e146bf33284ae4310d669f69fb9a6007e83113cf1d2bd94fe94,3,3,G>=3,G>=3,other,1,1
76,10,138a463ad6ab47bc1df5b7480ddc584f53ad4bca5a464627f327eb5b8e326a6d,3,3,G>=3,G>=3,other,1,1
76,10,13bc39c926081f04b8e256af08f7faaabead9f5bee36b7b3c007442fdfeec024,3,4,G>=3,G>=3,other,1,1
76,10,18295a22847ff6b690848ca5028a5d19af59c1b4cf2b09fb08dca5c9818a9211,3,3,G>=3,G>=3,other,1,1
76,10,1c0f1040a2b851016580032d22b4118bb0e69a649cc18f4dbf4f78b4b171e41b,1,1,G=1,G=1,other,0,0
76,10,22c0ba5ad8e9739b31ae0b64bee01a9e573492e4734295087f650669b8d5cd0a,1,1,G=1,G=1,other,0,0
76,10,25bc24fa4de5569184adfcc1d623ce91ed889f31e2b8d70a09e8d631e423530e,3,4,G>=3,G>=3,other,1,1
76,10,2646f155b13f2cc0d935559b56631ff0ff42721531664f060419270e42c18aa6,1,1,G=1,G=1,other,0,0
76,10,317020e0964df390d195ef2ae49e9478b098ee63a2a0ee4d75b02af345f42ea2,4,4,G>=3,G>=3,other,1,1
76,10,336c5214ed9dc2195afc62857d20c59c336688efb3a31e70ec50655e4f418797,1,1,G=1,G=1,other,0,0
76,10,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,4,4,G>=3,G>=3,other,1,1
76,10,3deabf9b9c323a771c0b318f2774163d59baf008d1c2d77b73c5c37f429163a3,1,1,G=1,G=1,other,0,0
76,10,4733520e8a6955819b0b16d2c4075184e95d50bd8b9dab0d50e4a3c22a2bfb16,1,1,G=1,G=1,other,0,0
76,10,4ad63306fa21c7bffc987dcb73710c460d4522ea5587d44394f6e28484d0b1e2,3,4,G>=3,G>=3,other,1,1
76,10,5c924ef8d381530365efe24a3aff5bc105ce2dc3d6507bc541e6831cfa175c87,4,4,G>=3,G>=3,other,1,1
76,10,6837bb7a46bd6e7f040d59684cbc05fc04a38f2796fd391a170a763eda01346a,4,4,G>=3,G>=3,other,1,1
76,10,6a8c507c3b102c94db7b1b3a35cf7af00bc3120d0b94b7ec946c9e24e76f7d17,4,4,G>=3,G>=3,other,1,1
76,10,6b1afb0b7f0bb50c261322321bfa33b4130cbbcbca330a24909a7f5e98c828dd,3,4,G>=3,G>=3,other,1,1
76,10,71e3f3e5a562b598e6f3034c6fc877115657e9d03a9db4937468011cf20c3637,5,5,G>=3,G>=3,other,1,1
76,10,728ef4cdf3bb0ca50aff48ebe1dc628f62f8312d4b7208cdb590e564bba48dc5,5,5,G>=3,G>=3,other,1,1
76,10,7dab8ad9c205723dbebad7a102e8c470a0442eae2732c0cfb647d8f57a0a49e5,4,4,G>=3,G>=3,other,1,1
76,10,7f40ae01b1f7a7ebbaadde2725cfcc29664d1bf96aa113244d78e7ae925ceb33,3,4,G>=3,G>=3,other,1,1
76,10,87a94dce012ec1ba6bcb62819ba69dd4e56b8b8b7cfcdebc9737206e4fdc020b,2,2,G=2,G=2,other,0,0
76,10,8d4a01b074fe9a59a269b731d5a15e76b925bf625af26f593ba84d9ca4e0a9e8,5,5,G>=3,G>=3,other,1,1
76,10,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,2,1,G=2,G=1,other,0,0
76,10,979681b1a557ac0030a3e215ffb3b6e937f53a44b74fadb491738c0353e87411,0,0,G=0,G=0,other,0,0
76,10,af7c2733e48510c2516b7c40decda6634b9c94739f117433d9a4487d597573fa,3,3,G>=3,G>=3,other,1,1
76,10,b310d29d6d76004fb7749d2d0c2d9a07ca45bcbce1e66cdedee15497008cd3f2,4,3,G>=3,G>=3,other,1,1
76,10,b331705d6cd6bf849dd5dc0d48af7450dddd0ba80fc9b5ff63dbe39112b1d46f,5,5,G>=3,G>=3,other,1,1
76,10,b361e6bef071289a5492732ea2fc847f657e4d0f228bd9dc4e27752a574a5d91,4,5,G>=3,G>=3,other,1,1
76,10,b7dcece0a28530f697a00f10e9f181273d1dc57155e0dbfa3f3b79744c4121ff,4,5,G>=3,G>=3,other,1,1
76,10,b7e82cb2f4134d67be7021016fc8ad323f8282064352db91f01375ccb4cc2fa0,4,3,G>=3,G>=3,other,1,1
76,10,bdaa4594970f655c2d0dbd1691b7c4330924bcb36afd4189bf473387ad10ae24,0,1,G=0,G=1,newly_covered,0,0
76,10,c208800b8ed515fe54bab2e4847d3d275a39072bb605d6e4b34803228b4df193,2,3,G=2,G>=3,deepened_to_coalition,0,1
76,10,cdaea76bd3636de0666dc0c6b49f62482fefa9d315cbe73b21eeb6902e72d07b,0,0,G=0,G=0,other,0,0
76,10,d4225803d8221f8df957272a9ed21e9d6908f7ff56da3958d1dbee01ba45b1f4,4,4,G>=3,G>=3,other,1,1
76,10,d5d495028e00bd429b35b8aeed9ff4527348680e0153ffe0ade28ec4729cc985,3,3,G>=3,G>=3,other,1,1
76,10,dd20b1c732b9982c1d884e38117fb43fbc46e7af305990d2990028daabad2e95,2,2,G=2,G=2,other,0,0
76,10,ee5610000bebaf040e7bfca27356ef30f1b9884d13f211f3b3e675420941b23f,3,3,G>=3,G>=3,other,1,1
76,10,f10ba5709246366a6bb51c54cd85f5635d92886a052eb77ca903a5e4998dc666,5,5,G>=3,G>=3,other,1,1
76,10,f478b554d5bf2b7f9fce8b7411643910a3444612eb0717f669f05b836b0ab4c5,4,4,G>=3,G>=3,other,1,1
76,10,f90ee1dd23611516c359124b243365b2d65326a3fa72643b1549e646b8a088e3,2,2,G=2,G=2,other,0,0
76,10,fa90db782fb5056039ceda1ed1ffef86fa73db1fd089d88feb50d059f103bba8,2,3,G=2,G>=3,deepened_to_coalition,0,1
76,10,ffb8315c493fd31ed5d3958a4d9701ce0966d8eda0fee57d4f267d78c2bdc3d6,3,3,G>=3,G>=3,other,1,1
77,0,065a3c72d493d9988a728632c8461cf3801309c7a435f228e48f3e8b8b8941c7,5,5,G>=3,G>=3,other,1,1
77,0,0cdf9bdfebe338f5a3006daf8eaed834c50068625527e8dd004b6cfc498784e7,0,1,G=0,G=1,newly_covered,0,0
77,0,1220f6bc22165d8ef5e7fc93e5d4464d03050ee83512642b306e90931469e35b,5,5,G>=3,G>=3,other,1,1
77,0,1b8693c22a9a9c9644791115c6889320d9cdcb26f4d8cf39a001d4cedf1c68a5,5,5,G>=3,G>=3,other,1,1
77,0,21efeba1a342f49989df2fb49130235d01e7aa4ae9d7c195a07822b4f5d80b9c,0,0,G=0,G=0,other,0,0
77,0,256cb00e24acac8b5e29ae8929a4d3c2e12d9280dcf76a413c7cfaee288b8478,0,1,G=0,G=1,newly_covered,0,0
77,0,273d3ab39d65eadf603697b16b3061c2921a6253339862520e8b1d98447a1f6b,0,0,G=0,G=0,other,0,0
77,0,2afc7e9c8ea41e32b67422a0ef8824d2c52275ee5cfc7de22b95c8fbdf022f97,5,5,G>=3,G>=3,other,1,1
77,0,2b530e4b6749093afcd8006fcf623502799e9d63b9e4eea93c4cce090571f4cd,5,4,G>=3,G>=3,other,1,1
77,0,32771194b1bcc9f926b882ad63acd1759f5cb959b86ebbaa055959727da81746,5,5,G>=3,G>=3,other,1,1
77,0,32e49ff79ff85df7c9facc0dbc3721013287a4d4e6691eff014b55e28261d353,0,0,G=0,G=0,other,0,0
77,0,3b39e427f3926afdd97ecf5922bd15bd320bd6f0e3b1d1e511707e1c95c20f75,0,0,G=0,G=0,other,0,0
77,0,3d8ab24c25c457125571c779af965e2dea4d9a502b2e4484b99b2f83ba2e9167,0,0,G=0,G=0,other,0,0
77,0,418e5e354d6095154f8563551f7f6a3e020223f56c424ec7690b5c305da60690,0,1,G=0,G=1,newly_covered,0,0
77,0,485c13ae66f39e79285b31f23193edf6ba33c4a514c0d5f34e3ba7b8d12406b6,5,4,G>=3,G>=3,other,1,1
77,0,4b4d9cf4ab584d98d4013f22628af1ae3b96f4aa804220f744a91f8bb4998b4e,0,0,G=0,G=0,other,0,0
77,0,5147ccce636394d1773531bbccd6f904010397f216f40583146c0a0b86a66ad4,0,0,G=0,G=0,other,0,0
77,0,538463f0d053279bab3b7e57cb47df43c6d9e261800470ab72a7da02690437d2,0,0,G=0,G=0,other,0,0
77,0,5bbbfcadc43cace293eb506be58e23631016ffa9e5c33a82b46663c3cacd6cea,0,1,G=0,G=1,newly_covered,0,0
77,0,5dcf3a612cce85b85153154f10a64ffe63af541cda3f43cc33b618ca5492d099,5,5,G>=3,G>=3,other,1,1
77,0,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,0,1,G=0,G=1,newly_covered,0,0
77,0,6b272151df14b20f58798e2ac72cc25cf72223136aef1ae043927c1b366bd3ae,5,5,G>=3,G>=3,other,1,1
77,0,70a96b939a0222021946a393ae2191b859b2f95bd5edf3558421d7c66b9072d9,5,5,G>=3,G>=3,other,1,1
77,0,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,0,0,G=0,G=0,other,0,0
77,0,7abdd0c7715da581f7a162a855c1940e5d486e2b1de133b43e68bfd19c76c5fa,5,5,G>=3,G>=3,other,1,1
77,0,7af9bc59a9b12a1f5411592a3217b3db650e765546ec6da42ba9f031ad08e51c,5,5,G>=3,G>=3,other,1,1
77,0,873c66aed697d866439f8fc427ccf3a26f7da0336c45daedb52448dc04f6a2a6,5,5,G>=3,G>=3,other,1,1
77,0,8d8270991c6f5e20ded8ee33cc24253fd106b70b74cf38455c52ced1e0979fd4,0,0,G=0,G=0,other,0,0
77,0,973252e0d5db99a313aac9b9604b4322abc974972bdcdb0dc2bbaa6a5ae87643,5,5,G>=3,G>=3,other,1,1
77,0,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,0,0,G=0,G=0,other,0,0
77,0,9fb196a78fc2bceed95e50ab1e4399bae9d96779b78223d9592045bd06a978cb,0,0,G=0,G=0,other,0,0
77,0,a122a5f0d5e0ab3e140db1b1ea573a23f1f9d90c9249cccc7a56648fa9214ab1,5,5,G>=3,G>=3,other,1,1
77,0,a74fe412ccb8451d1aadc88c095e23881bd0635088cece92cbcdf59a97c2d590,5,5,G>=3,G>=3,other,1,1
77,0,ad15c0ec6aa52015fbb6ecf6eb3537bd500da09c5eb3789f939c8aff533f5a5e,5,5,G>=3,G>=3,other,1,1
77,0,aee75995527f9bf0ceeb1abcabc4eaa2dd3ade0f7a91bde1bcce686ecf69b50d,5,5,G>=3,G>=3,other,1,1
77,0,b01f17c0fc61bbec0893f1cd57146053082ca100a6a0e40e0bc42cda1ab11d86,0,1,G=0,G=1,newly_covered,0,0
