major_only_diversity_ci_high,major_only_diversity_ci_low,major_only_diversity_mean,major_only_homogeneity_ci_high,major_only_homogeneity_ci_low,major_only_homogeneity_mean,question_count,run_dir,run_name,strict_leaf_diversity_ci_high,strict_leaf_diversity_ci_low,strict_leaf_diversity_mean,strict_leaf_homogeneity_ci_high,strict_leaf_homogeneity_ci_low,strict_leaf_homogeneity_mean,strict_minus_weighted_diversity_ci_high,strict_minus_weighted_diversity_ci_low,strict_minus_weighted_diversity_mean,weighted_minus_major_diversity_ci_high,weighted_minus_major_diversity_ci_low,weighted_minus_major_diversity_mean,weighted_tree_diversity_ci_high,weighted_tree_diversity_ci_low,weighted_tree_diversity_mean,weighted_tree_homogeneity_ci_high,weighted_tree_homogeneity_ci_low,weighted_tree_homogeneity_mean
0.7830924992819426,0.6528622090194685,0.7180940749526661,0.579,0.48200000000000004,0.531,100,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.835657406477723,0.728680373688293,0.7844856756848655,0.48100000000000004,0.38,0.43200000000000005,0.2391220204441961,0.16079092427599811,0.20236437931364562,-0.08600037959696227,-0.18573310123495898,-0.13597277858144635,0.6181525579849698,0.5463412031985565,0.5821212963712198,0.5533443322109278,0.4629368670951059,0.5077326927222992
0.3537095959820655,0.1989152178861014,0.2748424074886783,0.873,0.769,0.821,100,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.47926763075092893,0.3139627133070255,0.3973324595048815,0.794,0.679,0.736,0.042040295971719314,-0.08719921001783662,-0.0207132250984976,0.19814515894995602,0.08608551719104277,0.14320327711470082,0.4562504800747661,0.3800907490780759,0.4180456846033791,0.8628141303987051,0.7801558441328643,0.8226993773742212
0.48021133460783,0.3189020660986013,0.3987218165634168,0.7929999999999999,0.679,0.737,100,prove_experiments\runs\P4_mixed_strategy_gpt4omini_seed42,P4_mixed_strategy_gpt4omini_seed42,0.6872460723485463,0.5411191082819239,0.6156258008320085,0.64,0.529,0.585,0.19119532510611983,0.07337661403244629,0.13510749979404274,0.14033673846852357,0.023385321103526903,0.08179648447454885,0.516292445509982,0.4445513017247638,0.4805183010379656,0.747621247955814,0.649787133429286,0.6994929362065918
0.6444934145803937,0.4913834162677401,0.5682746318310774,0.66,0.546,0.605,100,prove_experiments\runs\P4_mixed_strategy_qwen25_7b_seed42,P4_mixed_strategy_qwen25_7b_seed42,0.9025011957909271,0.8265692906710317,0.86726574280341,0.349,0.266,0.306,0.3216757898033034,0.2550697004430862,0.2895479856790433,0.06541839180216917,-0.047060978122457346,0.009443125293289157,0.6086312927379688,0.5475694161672867,0.5777177571243667,0.5413201139911288,0.45678403155940395,0.4991237238872603
0.541015039029973,0.3765223376151392,0.45834968336772614,0.7659999999999999,0.6579999999999999,0.7120000000000001,100,prove_experiments\runs\P4_same_elimination_deepseek_chat_seed42,P4_same_elimination_deepseek_chat_seed42,0.6011918419915285,0.44051739172599846,0.5219264683129845,0.708,0.591,0.65,0.10617863390490254,-0.015332036830393627,0.044629745195716414,0.07991175574517687,-0.044336765202245235,0.018947039749541993,0.5184253960763621,0.4362578326033797,0.47729672311726806,0.7452886162226242,0.6419478730201362,0.6935855554610292
0.317273395718774,0.17344390455144088,0.24153707894188955,0.894,0.799,0.8490000000000001,100,prove_experiments\runs\P4_same_elimination_gemini_flash_lite_seed42,P4_same_elimination_gemini_flash_lite_seed42,0.4250981494650828,0.2608890811736375,0.3408201610978951,0.831,0.7190000000000001,0.7759999999999999,0.013303054786170235,-0.10783355781212195,-0.046440835257090696,0.19708058026690373,0.08908316719415894,0.1457239174130962,0.4300195968471344,0.3476899601353616,0.3872609963549858,0.8783601468808209,0.7973257864692208,0.8394967751875865
0.4285700714920855,0.27557683117536524,0.35102612849106485,0.831,0.733,0.784,100,prove_experiments\runs\P4_same_elimination_gpt4omini_seed42,P4_same_elimination_gpt4omini_seed42,0.5160684260309061,0.3568343791943156,0.4346666927397492,0.7759999999999999,0.6659999999999999,0.722,0.06961515101449396,-0.04537855862929763,0.012756150197337552,0.12482647429328203,0.01704144382216657,0.0708844140513468,0.46183352585717613,0.3829891584756816,0.42191054254241167,0.8071916592864546,0.7180261537564142,0.7635386258744339
0.4481488100959807,0.28580120591305674,0.3647200575043697,0.815,0.7040000000000001,0.7609999999999999,100,prove_experiments\runs\P4_same_elimination_qwen25_7b_seed42,P4_same_elimination_qwen25_7b_seed42,0.8032514203801587,0.6836099796604175,0.7469438345747653,0.485,0.37200000000000005,0.426,0.2815845131640458,0.18693237866609355,0.2348136040613219,0.20174138376168677,0.08958691660284109,0.14741017300907375,0.5467944208614095,0.4769688924015195,0.5121302305134434,0.6853837198204871,0.5934587094951346,0.6401566845807324
