major_only_diversity,major_only_homogeneity,question_hash,run_dir,run_name,strict_leaf_diversity,strict_leaf_homogeneity,strict_minus_weighted_diversity,weighted_minus_major_diversity,weighted_tree_diversity,weighted_tree_homogeneity
0.9602297178607612,0.2,94c6b3e7fb22,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.22348445813259343,-0.22275012854967335,0.7374795893110878,0.1600314463413431
0.9602297178607612,0.2,a5f0d2465748,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.24292345381774605,-0.24292345381774605,0.7173062640430151,0.19430379746835444
0.7219280948873623,0.6,5827943ef2b2,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.17949822349059286,-0.03645279766002796,0.6854752972273344,0.45
0.7219280948873623,0.6,df0e7d3fed0d,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.31402096420586767,-0.17097553837530277,0.5509525565120595,0.5193921406805747
0.7219280948873623,0.6,4a047718039c,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.11702792555712094,-0.11702792555712094,0.6049001693302414,0.5825298863148481
0.8649735207179272,0.3,66cb33382134,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.2615928986765166,-0.2615928986765166,0.6033806220414106,0.29126494315742407
0.8649735207179272,0.3,2985ffe3f94f,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.10902500866449438,-0.10902500866449438,0.7559485120534328,0.31519215177774945
0.9602297178607612,0.2,feb65f13f8e6,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.1895108717042634,-0.1895108717042634,0.7707188461564978,0.21161046793076416
0.7219280948873623,0.6,a63408590859,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.2865573382482839,-0.048255715274885036,0.6736723796124773,0.548120823578307
0.9709505944546688,0.4,9988718b5a7a,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,-0.039455786258036474,-0.06652128747870512,0.9044293069759637,0.3386075949367089
0.7219280948873623,0.6,2ff0314a4b2b,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2728349575206118,-0.2728349575206118,0.4490931373667505,0.742744680435565
0.9709505944546688,0.4,44087b92bed9,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.01318638892490176,-0.023172935935889316,0.9477776585187795,0.2731307135601916
0.9602297178607612,0.2,4b74f9bb8790,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.19272009859023143,-0.19198576900731135,0.7682439488534498,0.15
0.7219280948873623,0.6,99b34d293fce,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.008447687751404032,-0.008447687751404032,0.7134804071359583,0.6
0.9709505944546688,0.4,20896e21f6d8,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.5031949464600985,-0.5031949464600985,0.46775564799457026,0.5005351926569782
0.0,1.0,82e534086949,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.30588235643183037,0.41604573845553194,0.41604573845553194,0.9063291139240505
0.0,1.0,bed28dd4409d,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.39752013969226113,0.39752013969226113,0.39752013969226113,0.9825298863148483
0.7219280948873623,0.6,c2d812e5a35d,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.05328691583847556,-0.05328691583847556,0.6686411790488868,0.5868974147361362
0.9709505944546688,0.4,e6f6ef41f241,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.19268461241549462,-0.2986616861522362,0.6722889083024326,0.37313071356019156
0.0,1.0,4287ffc2abab,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.375413465260707,0.3465146296266553,0.3465146296266553,0.8216209548884633
0.0,1.0,a8ec159ddb55,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.36096404744368116,0.36096404744368116,0.36096404744368116,0.8
0.9602297178607612,0.2,557a0c8a62f6,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.19272009859023143,-0.19198576900731135,0.7682439488534498,0.15
0.7219280948873623,0.6,2e76aaa7f5bf,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.008447687751404032,-0.008447687751404032,0.7134804071359583,0.6
0.7219280948873623,0.6,a5e382570629,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.11702792555712105,-0.11702792555712105,0.6049001693302413,0.5825298863148481
0.7219280948873623,0.6,b084de2ef60f,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.14781499435150536,0.0904866286218935,0.8124147235092558,0.38382900600361153
0.0,1.0,03c44704cc48,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.336819529914574,0.38510856497278834,0.38510856497278834,0.8897749637393657
0.7219280948873623,0.6,3a5320d3e422,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.1470574981019559,-0.004012072271390998,0.7179160226159713,0.6521025339865684
0.7219280948873623,0.6,1e89b7735a6e,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.36096404744368116,-0.36096404744368116,0.36096404744368116,0.6
0.0,1.0,3ec5787946d0,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.20112334635784856,0.5208047485295138,0.5208047485295138,0.7182816537963596
0.7219280948873623,0.6,fadab7af0bf6,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.2230903190917488,0.01594563346457012,0.7378737283519324,0.4556803791287097
0.7219280948873623,0.6,dc85d6955e92,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.008447687751404032,-0.008447687751404032,0.7134804071359583,0.6
0.7219280948873623,0.6,e83a88d607f5,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.23494939704895268,-0.09190397121838778,0.6300241236689745,0.6225096578840027
0.0,1.0,09cc73b6defa,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.2944419141010799,0.6765086803535889,0.6765086803535889,0.6447090262467967
0.0,1.0,0e02e902b5c2,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.5489346638484507,0.5489346638484507,0.5489346638484507,0.9516004438396652
0.9709505944546688,0.4,ae156bbb57f7,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.23044325923261544,-0.24116413582652307,0.7297864586281457,0.5337539651754137
0.7219280948873623,0.6,61575c238849,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2072394297930823,-0.2072394297930823,0.51468866509428,0.5868974147361362
0.7219280948873623,0.6,7df68c8b1641,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2728349575206119,-0.2728349575206119,0.44909313736675044,0.6
0.9709505944546688,0.4,d448d01be0a9,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.32330923640625675,-0.32330923640625675,0.647641358048412,0.39191450300180575
0.9709505944546688,0.4,3ad581d1f287,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.6100838559179323,-0.6100838559179323,0.36086673853673645,0.38448275862068965
0.9709505944546688,0.4,02c5f132bd5c,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.214752566849436,-0.22547344344334364,0.7454771510113252,0.4492296116054127
0.7219280948873623,0.6,5cda29621931,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.43858187239792584,-0.43858187239792584,0.2833462224894365,0.6
0.8649735207179272,0.3,df68242698cc,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.16809949058975593,-0.16809949058975593,0.6968740301281713,0.3
0.9602297178607612,0.2,357d47ca3045,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.2990599728113702,-0.2983256432284501,0.661904074632311,0.1562543950463012
0.9709505944546688,0.4,e55445e07e9f,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.31097373751196844,-0.31097373751196844,0.6599768569427004,0.3855687406257785
0.0,1.0,b6f82dae77a3,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,0.0,0.0,0.0,1.0
0.9709505944546688,0.4,9dd74c85c9b5,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.34477661915055,-0.34477661915055,0.6261739753041188,0.3912649431574241
0.8649735207179272,0.3,70536d8d2aa0,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.44080644547384934,-0.44080644547384934,0.4241670752440779,0.3393919298579168
0.9602297178607612,0.2,e0adf9fd8810,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.2003423521535329,-0.19960802257061283,0.7606216952901483,0.18362872762658133
0.9709505944546688,0.4,1f4ede31a771,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.28308811771134157,-0.38906519144808316,0.5818854030065856,0.3569597195638031
0.0,1.0,e318897b7120,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.44064544961534635,0.44064544961534635,0.44064544961534635,1.0
0.8649735207179272,0.3,7f58595c17d5,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.311361876702809,-0.311361876702809,0.5536116440151182,0.3288075993902247
0.9709505944546688,0.4,dde288837cca,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.5546959984239457,-0.5546959984239457,0.41625459603072307,0.36896551724137927
0.9709505944546688,0.4,f4888ae525b1,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.2167718711041785,-0.22749274769808614,0.7434578467565827,0.4564998423184801
0.7219280948873623,0.6,c54ef59ad0bb,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.11702792555712105,-0.11702792555712105,0.6049001693302413,0.5825298863148481
0.0,1.0,744ba5fc0ece,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,0.0,0.0,0.0,1.0
0.7219280948873623,0.6,4ef9f5e50a51,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.43858187239792584,-0.43858187239792584,0.2833462224894365,0.6
0.9709505944546688,0.4,debd1e1af07d,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.34477661915055,-0.34477661915055,0.6261739753041188,0.3912649431574241
0.9709505944546688,0.4,6850325f2eed,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.5280040103089182,-0.5280040103089182,0.4429465841457506,0.38382900600361153
0.0,1.0,ff7632457703,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2717720774350091,0.45015601745235323,0.45015601745235323,0.8250175801852049
0.8649735207179272,0.3,55fba252c226,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.22765797593783654,-0.22765797593783654,0.6373155447800907,0.41301442837703534
0.9709505944546688,0.4,1344eb3e8338,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.22957543288274973,-0.22957543288274973,0.7413751615719191,0.5090285363457626
0.7219280948873623,0.6,e668c65c8a2a,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.008447687751404032,-0.008447687751404032,0.7134804071359583,0.6
0.7219280948873623,0.6,b52740641844,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.36096404744368116,-0.36096404744368116,0.36096404744368116,0.6
0.9602297178607612,0.2,8c99aeac3800,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.4306345737442112,-0.4306345737442112,0.52959514411655,0.1919145030018058
0.9602297178607612,0.2,08c78c1b66a0,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9609640474436812,0.1,0.3187997362728733,-0.3180654066899532,0.642164311170808,0.24600159162635782
0.7219280948873623,0.6,98cc20f41460,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.05328691583847556,-0.05328691583847556,0.6686411790488868,0.5868974147361362
0.7219280948873623,0.6,62df9b0878f8,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.11469717583472328,-0.11469717583472328,0.607230919052639,0.575505009672845
0.9709505944546688,0.4,2e1a38ef5c8d,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.22657495695238294,-0.23729583354629058,0.7336547609083782,0.3937660077430779
0.9709505944546688,0.4,6b1eb1e617dc,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.2210880274581266,-0.2210880274581266,0.7498625669965422,0.4
0.9709505944546688,0.4,ae62d92fd751,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.17949822349059286,-0.28547529722733445,0.6854752972273344,0.35
0.9709505944546688,0.4,71a57db45dbf,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.34477661915055,-0.34477661915055,0.6261739753041188,0.3912649431574241
0.0,1.0,a65051ae94fb,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.26668463622118677,0.26668463622118677,0.26668463622118677,0.9624024244089812
0.8649735207179272,0.3,f1bafee3f8af,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.3212802303836858,-0.3212802303836858,0.5436932903342414,0.32215969183863435
0.7219280948873623,0.6,2d6dfe40fd5d,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.2072394297930823,-0.2072394297930823,0.51468866509428,0.5868974147361362
0.9709505944546688,0.4,710756be0535,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9709505944546688,0.4,0.3849564771346017,-0.3849564771346017,0.5859941173200671,0.4801724137931034
0.0,1.0,4086ecd71425,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.0,1.0,-0.39752013969226113,0.39752013969226113,0.39752013969226113,0.9825298863148483
0.9602297178607612,0.2,1163ebe8b743,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.4842264356697424,-0.4842264356697424,0.4760032821910188,0.2706983627176393
0.8649735207179272,0.3,7271c22f591a,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.18942395575167104,-0.18942395575167104,0.6755495649662562,0.41301442837703534
0.7219280948873623,0.6,237cf3345f62,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.7219280948873623,0.6,0.36096404744368116,-0.36096404744368116,0.36096404744368116,0.6
0.9709505944546688,0.4,eb4a8d4679f1,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.22398709271318606,-0.2347079693070937,0.7362426251475751,0.30188686662501324
0.9709505944546688,0.4,1f3467b893e8,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.9602297178607612,0.2,0.18973384137244054,-0.20045471796634817,0.7704958764883206,0.3125087900926024
0.8649735207179272,0.3,40a7b21be7a8,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.47817132714272537,-0.47817132714272537,0.38680219357520185,0.3
0.8649735207179272,0.3,a8035d6baa18,prove_experiments\runs\P4_mixed_strategy_deepseek_chat_seed42,P4_mixed_strategy_deepseek_chat_seed42,0.8649735207179272,0.3,0.16809949058975593,-0.16809949058975593,0.6968740301281713,0.3
0.0,1.0,de566530eac3,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.7219280948873623,0.6,0.37944822248005444,0.3424798724073079,0.3424798724073079,0.8819558703972566
0.0,1.0,237e5cab91d3,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.9709505944546688,0.4,0.5712130804685247,0.3997375139861441,0.3997375139861441,0.8936708860759495
0.0,1.0,bab7e93c939f,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,1.0,0.0,0.0,0.0,1.0
0.0,1.0,9fa057383e15,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.7219280948873623,0.6,0.36096404744368116,0.36096404744368116,0.36096404744368116,0.8961629731382299
0.8649735207179272,0.3,72ec25d9df6f,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.9609640474436812,0.1,0.3183594034352556,-0.22236887670950156,0.6426046440084257,0.3538528862264413
0.0,1.0,daaf2e0aa6f2,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.0,1.0,-0.3463392121887338,0.3463392121887338,0.3463392121887338,0.9772151898734176
0.0,1.0,b97dc80f265a,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.7219280948873623,0.6,0.43858187239792584,0.2833462224894365,0.2833462224894365,0.8828718338977234
0.7219280948873623,0.6,11f7bfe474b4,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.7219280948873623,0.6,0.08107261503726004,-0.08107261503726004,0.6408554798501023,0.5768336837832027
0.0,1.0,f4f8b1d07bd4,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.7219280948873623,0.6,0.32998594240573215,0.39194215248163017,0.39194215248163017,0.9063291139240507
0.7219280948873623,0.6,6e81d90019ee,prove_experiments\runs\P4_mixed_strategy_gemini_flash_lite_seed42,P4_mixed_strategy_gemini_flash_lite_seed42,0.7219280948873623,0.6,0.36096404744368116,-0.36096404744368116,0.36096404744368116,0.6
