aggregation_gap_mean,aggregation_gap_std,benchmark,best_individual_acc_mean,best_individual_acc_std,correct_disagreement_rate_mean,correct_disagreement_rate_std,estimated_cost_mean,estimated_cost_std,majority_vote_acc_mean,majority_vote_acc_std,mean_boundary_useful_diversity_mean,mean_boundary_useful_diversity_std,mean_individual_acc_mean,mean_individual_acc_std,mean_useful_diversity_mean,mean_useful_diversity_std,mean_vote_margin_mean,mean_vote_margin_std,n,oracle_acc_mean,oracle_acc_std,setting,task_id,total_llm_calls_mean,total_llm_calls_std,total_tokens_mean,total_tokens_std,vote_acc_mean,vote_acc_std,weighted_vote_acc_mean,weighted_vote_acc_std
0.13599999999999995,0.0,BBH,0.48,0.0,0.2,0.0,0.0,0.0,0.432,0.0,0.0,0.0,0.456,0.0,0.01717310768763224,0.0,-0.088,0.0,1,0.568,0.0,shared_baseline,disambiguation_qa,625.0,0.0,197280.0,0.0,0.432,0.0,0.448,0.0
0.14400000000000002,0.0,BBH,0.736,0.0,0.424,0.0,0.0,0.0,0.712,0.0,0.002666666666666667,0.0,0.6816,0.0,0.054439468844731644,0.0,0.3648,0.0,1,0.856,0.0,shared_scalar_tcs_vote_first,disambiguation_qa,12951.0,0.0,6364744.0,0.0,0.712,0.0,0.712,0.0
0.16799999999999993,0.0,BBH,0.68,0.0,0.424,0.0,0.0,0.0,0.648,0.0,0.005333333333333334,0.0,0.624,0.0,0.047567324924468996,0.0,0.2544,0.0,1,0.816,0.0,shared_vote_pareto_tcs,disambiguation_qa,11046.0,0.0,5045236.0,0.0,0.648,0.0,0.648,0.0
0.08799999999999997,0.0,BBH,0.664,0.0,0.256,0.0,0.0,0.0,0.656,0.0,0.002666666666666667,0.0,0.6384,0.0,0.03092996269861857,0.0,0.304,0.0,1,0.744,0.0,shared_baseline,geometric_shapes,625.0,0.0,341373.0,0.0,0.656,0.0,0.648,0.0
0.16000000000000003,0.0,BBH,0.648,0.0,0.408,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.6112,0.0,0.06246067018508911,0.0,0.2672,0.0,1,0.8,0.0,shared_scalar_tcs_vote_first,geometric_shapes,12967.0,0.0,9342753.0,0.0,0.64,0.0,0.64,0.0
0.136,0.0,BBH,0.648,0.0,0.32,0.0,0.0,0.0,0.64,0.0,0.009333333333333334,0.0,0.6336,0.0,0.07096601236661274,0.0,0.2944,0.0,1,0.776,0.0,shared_vote_pareto_tcs,geometric_shapes,9410.0,0.0,6429683.0,0.0,0.64,0.0,0.648,0.0
0.04800000000000004,0.0,BBH,0.848,0.0,0.16,0.0,0.0,0.0,0.848,0.0,0.002666666666666667,0.0,0.8336,0.0,0.02142531892458598,0.0,0.6751999999999999,0.0,1,0.896,0.0,shared_baseline,ruin_names,625.0,0.0,229696.0,0.0,0.848,0.0,0.848,0.0
0.07200000000000006,0.0,BBH,0.864,0.0,0.2,0.0,0.0,0.0,0.864,0.0,0.004,0.0,0.8496,0.0,0.06750510110855101,0.0,0.7152000000000001,0.0,1,0.936,0.0,shared_scalar_tcs_vote_first,ruin_names,12088.0,0.0,6323746.0,0.0,0.864,0.0,0.864,0.0
