task_id,benchmark,method_id,setting,seed,dataset_format,split_protocol,leakage_warning,num_test_samples,vote_acc,majority_vote_acc,weighted_vote_acc,mean_individual_acc,best_individual_acc,oracle_acc,aggregation_gap,rescue_available_rate,correct_disagreement_rate,mean_useful_diversity,mean_vote_margin,mean_boundary_useful_diversity,vote_tie_rate,aggregation_mode,solver_calls,optimizer_calls,evaluator_calls,total_llm_calls,prompt_tokens,completion_tokens,total_tokens,estimated_cost,latency_seconds,run_dir
disambiguation_qa,BBH,mad_shared_baseline,shared_baseline,42,mars,task_manifest_split,False,40,0.475,0.475,0.475,0.47,0.5,0.6,0.125,0.125,0.3,0.022316373685995736,-0.06000000000000002,0.0,0.0,majority,200,0,0,200,37420,24591,62011,0.0,3003.5640885829926,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_stage1_smoke_83bcb8f\disambiguation_qa\shared_baseline_seed42
disambiguation_qa,BBH,mad_shared_scalar_tcs_vote_first,shared_scalar_tcs_vote_first,42,mars,task_manifest_split,False,40,0.575,0.575,0.575,0.545,0.65,0.75,0.17500000000000004,0.175,0.475,0.04780753538012504,0.09,0.0,0.0,majority,610,10,6,626,167561,87005,254566,0.0,5494.362859249115,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_stage1_smoke_83bcb8f\disambiguation_qa\shared_scalar_tcs_vote_first_seed42
disambiguation_qa,BBH,mad_shared_vote_pareto_tcs,shared_vote_pareto_tcs,42,mars,task_manifest_split,False,40,0.575,0.575,0.6,0.555,0.6,0.775,0.20000000000000007,0.2,0.425,0.05416776647170385,0.10999999999999999,0.0,0.0,majority,610,9,5,624,158696,78952,237648,0.0,4758.812492132187,D:\myx\grade_one\experiments\multi_agent_diversity\runs_vote_stage1_smoke_83bcb8f\disambiguation_qa\shared_vote_pareto_tcs_seed42
