task_id,benchmark,setting,seed,vote_acc_initial,vote_acc_selected,vote_gain,minimum_member_correct_count_gain,mean_member_correct_count_gain,minimum_member_accuracy_gain,mean_member_accuracy_gain,improved_agent_count,regressed_agent_count,all_members_improved,selected_mean_individual_acc,selected_min_individual_acc,selected_mean_soft_vote_utility,selected_mean_invalid_rate,selected_tie_rate,run_identity,split_protocol,leakage_warning,opt_val_question_overlap,opt_test_question_overlap,val_test_question_overlap,opt_count,val_count,test_count,opt_file_sha256,val_file_sha256,test_file_sha256
disambiguation_qa,BBH,shared_baseline,42,0.392,0.392,0.0,0,0.0,0.0,0.0,0,0,False,0.392,0.392,0.3893764024376808,0.0,0.0,"{'method_version': 'member_aware_peer_state_v3', 'experiment_setting': 'shared_baseline', 'git_commit': 'a51843fdab103b96d24c932ca46ba14c4ced09f0', 'git_dirty': False, 'config_fingerprint': 'cb0ec4f8fe9cd2a17214bdea4631adb55f2564ed80f3268e0b00c501df9b59fe', 'manifest_sha256': '57a08aec0caebe4e275d0b97966bb3f20aeaf14f981cd70d3dd205db5231041c', 'train_file_sha256': '5491dfdf103802eb02aa49521dbde52d41a3bd2acbdfcf72837260de5033880c', 'val_file_sha256': '79591c8614188670757849a96c65742e34a03314cb4299568c9f917be96d2ccb', 'test_file_sha256': 'e42c3f3d93583aed353099f4e28c012ff62028f682ebdb758435b4c8755e3ae0', 'train_question_set_hash': 'a41f884bb8f15a53a23038f1a9d2c17a07b6e78df5296691d90e8b030d12666e', 'val_question_set_hash': '31399fc1bd4d80ff3b9cd53b570585f650cc37dabf376153ab51abae9974299f', 'test_question_set_hash': '6ee463ea586f191f89ba06bbeb5c5770441942aba367af14e3fdeb3260425d94'}",task_manifest_split,False,0,0,0,75,50,125,5491dfdf103802eb02aa49521dbde52d41a3bd2acbdfcf72837260de5033880c,79591c8614188670757849a96c65742e34a03314cb4299568c9f917be96d2ccb,e42c3f3d93583aed353099f4e28c012ff62028f682ebdb758435b4c8755e3ae0
disambiguation_qa,BBH,shared_independent_accuracy,42,0.392,0.48,0.08799999999999997,0,13.4,0.0,0.10719999999999999,3,0,False,0.4992,0.392,0.48598566427411877,0.0,0.016,"{'method_version': 'member_aware_peer_state_v3', 'experiment_setting': 'shared_independent_accuracy', 'git_commit': 'a51843fdab103b96d24c932ca46ba14c4ced09f0', 'git_dirty': False, 'config_fingerprint': '871eb1f168ede3138e07691ad0db8d98bd30b8fbabf1333c43d5fe737fbcbfe1', 'manifest_sha256': '57a08aec0caebe4e275d0b97966bb3f20aeaf14f981cd70d3dd205db5231041c', 'train_file_sha256': '5491dfdf103802eb02aa49521dbde52d41a3bd2acbdfcf72837260de5033880c', 'val_file_sha256': '79591c8614188670757849a96c65742e34a03314cb4299568c9f917be96d2ccb', 'test_file_sha256': 'e42c3f3d93583aed353099f4e28c012ff62028f682ebdb758435b4c8755e3ae0', 'train_question_set_hash': 'a41f884bb8f15a53a23038f1a9d2c17a07b6e78df5296691d90e8b030d12666e', 'val_question_set_hash': '31399fc1bd4d80ff3b9cd53b570585f650cc37dabf376153ab51abae9974299f', 'test_question_set_hash': '6ee463ea586f191f89ba06bbeb5c5770441942aba367af14e3fdeb3260425d94'}",task_manifest_split,False,0,0,0,75,50,125,5491dfdf103802eb02aa49521dbde52d41a3bd2acbdfcf72837260de5033880c,79591c8614188670757849a96c65742e34a03314cb4299568c9f917be96d2ccb,e42c3f3d93583aed353099f4e28c012ff62028f682ebdb758435b4c8755e3ae0
disambiguation_qa,BBH,shared_member_aware_full,42,0.392,0.392,0.0,0,12.2,0.0,0.09759999999999999,2,0,False,0.4896,0.392,0.44314465245250056,0.0,0.0,"{'method_version': 'member_aware_peer_state_v3', 'experiment_setting': 'shared_member_aware_full', 'git_commit': 'a51843fdab103b96d24c932ca46ba14c4ced09f0', 'git_dirty': False, 'config_fingerprint': '0da296f3eb21eb69dcee8236ddb09047627c262a52aa17142d098607915f1e91', 'manifest_sha256': '57a08aec0caebe4e275d0b97966bb3f20aeaf14f981cd70d3dd205db5231041c', 'train_file_sha256': '5491dfdf103802eb02aa49521dbde52d41a3bd2acbdfcf72837260de5033880c', 'val_file_sha256': '79591c8614188670757849a96c65742e34a03314cb4299568c9f917be96d2ccb', 'test_file_sha256': 'e42c3f3d93583aed353099f4e28c012ff62028f682ebdb758435b4c8755e3ae0', 'train_question_set_hash': 'a41f884bb8f15a53a23038f1a9d2c17a07b6e78df5296691d90e8b030d12666e', 'val_question_set_hash': '31399fc1bd4d80ff3b9cd53b570585f650cc37dabf376153ab51abae9974299f', 'test_question_set_hash': '6ee463ea586f191f89ba06bbeb5c5770441942aba367af14e3fdeb3260425d94'}",task_manifest_split,False,0,0,0,75,50,125,5491dfdf103802eb02aa49521dbde52d41a3bd2acbdfcf72837260de5033880c,79591c8614188670757849a96c65742e34a03314cb4299568c9f917be96d2ccb,e42c3f3d93583aed353099f4e28c012ff62028f682ebdb758435b4c8755e3ae0
