aggregation_gap_mean,aggregation_gap_std,benchmark,best_individual_acc_mean,best_individual_acc_std,correct_disagreement_rate_mean,correct_disagreement_rate_std,estimated_cost_mean,estimated_cost_std,majority_vote_acc_mean,majority_vote_acc_std,mean_boundary_useful_diversity_mean,mean_boundary_useful_diversity_std,mean_individual_acc_mean,mean_individual_acc_std,mean_useful_diversity_mean,mean_useful_diversity_std,mean_vote_margin_mean,mean_vote_margin_std,n,oracle_acc_mean,oracle_acc_std,setting,task_id,total_llm_calls_mean,total_llm_calls_std,total_tokens_mean,total_tokens_std,vote_acc_mean,vote_acc_std,weighted_vote_acc_mean,weighted_vote_acc_std
0.025000000000000022,0.0,BBH,0.475,0.0,0.275,0.0,0.0,0.0,0.5,0.0,0.008333333333333335,0.0,0.43,0.0,0.022381613751252492,0.0,-0.13,0.0,1,0.525,0.0,shared_vote_pareto_tcs,disambiguation_qa,626.0,0.0,372801.0,0.0,0.5,0.0,0.475,0.0
0.07500000000000007,0.0,BBH,0.45,0.0,0.325,0.0,0.0,0.0,0.475,0.0,0.0,0.0,0.43,0.0,0.02079323396086693,0.0,-0.13499999999999998,0.0,1,0.55,0.0,shared_vote_pareto_tcs_cycle_guard,disambiguation_qa,710.0,0.0,425936.0,0.0,0.475,0.0,0.475,0.0
0.2,0.0,BBH,0.575,0.0,0.325,0.0,0.0,0.0,0.425,0.0,0.0,0.0,0.445,0.0,0.022034154285987217,0.0,-0.10999999999999996,0.0,1,0.625,0.0,shared_vote_pareto_tcs_emergent,disambiguation_qa,636.0,0.0,405215.0,0.0,0.425,0.0,0.4,0.0
