task_id,benchmark,method_id,setting,seed,dataset_format,split_protocol,leakage_warning,num_test_samples,vote_acc,majority_vote_acc,weighted_vote_acc,mean_individual_acc,best_individual_acc,oracle_acc,aggregation_gap,rescue_available_rate,correct_disagreement_rate,mean_useful_diversity,mean_vote_margin,mean_boundary_useful_diversity,vote_tie_rate,mean_pairwise_double_fault,mean_pairwise_error_covariance,same_wrong_pair_rate,triple_joint_error_rate,majority_failure_tail_rate,coverage_depth_c1,coverage_depth_c2,coverage_depth_c3,coverage_depth_c4,coverage_depth_c5,mean_boundary_conditional_error,mean_pivotal_fix_rate,mean_pivotal_hold_rate,shared_error_rescue_rate,shared_error_creation_rate,boundary_shared_error_net_gain,dominant_wrong_cluster_size,gold_vs_largest_wrong_margin,aggregation_mode,solver_calls,optimizer_calls,evaluator_calls,total_llm_calls,prompt_tokens,completion_tokens,total_tokens,estimated_cost,latency_seconds,run_dir
disambiguation_qa,BBH,mad_shared_vote_pareto_tcs_static,shared_vote_pareto_tcs_static,42,mars,task_manifest_split,False,12,0.5,0.5,0.5,0.4666666666666667,0.5833333333333334,0.5833333333333334,0.08333333333333337,0.08333333333333333,0.3333333333333333,0.029431887467702228,-0.06666666666666665,0.0,0.0,0.4666666666666667,0.1833333333333333,0.4666666666666666,0.5,0.5,0.5833333333333334,0.5,0.5,0.5,0.25,0.9666666666666667,0.0,0.14285714285714285,0.03333333333333333,0.9666666666666667,-1.4166666666666665,2.6666666666666665,-0.06666666666666665,majority,265,18,12,295,143269,53155,196424,0.0,1862.4893169403076,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_clean_smoke_0d6093e\disambiguation_qa\shared_vote_pareto_tcs_static_seed42
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs_residual_specialization,shared_vote_error_pareto_tcs_residual_specialization,42,mars,task_manifest_split,False,12,0.5,0.5,0.5,0.4666666666666667,0.5833333333333334,0.5833333333333334,0.08333333333333337,0.08333333333333333,0.25,0.02276770124832789,-0.06666666666666665,0.0,0.0,0.4750000000000001,0.19236111111111112,0.47500000000000003,0.5,0.5,0.5833333333333334,0.5,0.5,0.4166666666666667,0.3333333333333333,0.8285714285714285,0.0,0.2857142857142857,0.17142857142857143,0.8285714285714285,-1.0714285714285714,2.6666666666666665,-0.06666666666666665,majority,273,17,11,301,162904,53890,216794,0.0,2506.320093393326,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_clean_smoke_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_specialization_seed42
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs_residual_cycle_guard,shared_vote_error_pareto_tcs_residual_cycle_guard,42,mars,task_manifest_split,False,12,0.5,0.5,0.5,0.43333333333333335,0.5,0.5,0.0,0.0,0.16666666666666666,0.02558002902401818,-0.13333333333333333,0.0,0.0,0.5166666666666667,0.19652777777777777,0.5166666666666667,0.5,0.5,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.75,0.0,0.3333333333333333,0.25,0.75,-0.875,2.8333333333333335,-0.13333333333333333,majority,272,16,10,298,152943,50572,203515,0.0,2417.6686823368073,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_clean_smoke_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42
