task_id,benchmark,method_id,setting,seed,dataset_format,split_protocol,leakage_warning,num_test_samples,vote_acc,plurality_vote_acc,strict_plurality_win_rate,plurality_top_tie_rate,majority_vote_acc,weighted_vote_acc,mean_individual_acc,best_individual_acc,per_agent_acc,min_individual_acc,bottom2_mean_acc,bottom3_mean_acc,individual_acc_std,best_minus_worst_gap,best_minus_bottom2_gap,oracle_acc,aggregation_gap,oracle_minus_plurality_vote,c2_minus_plurality_vote,c3_minus_plurality_vote,rescue_available_rate,correct_disagreement_rate,mean_useful_diversity,mean_vote_margin,mean_plurality_margin_votes,mean_normalized_plurality_margin,plurality_pivotal_fix_opportunity_rate,plurality_pivotal_fix_rate,plurality_pivotal_hold_rate,mean_boundary_useful_diversity,vote_tie_rate,mean_pairwise_double_fault,mean_pairwise_error_covariance,same_wrong_pair_rate,triple_joint_error_rate,majority_failure_tail_rate,coverage_depth_c1,coverage_depth_c2,coverage_depth_c3,coverage_depth_c4,coverage_depth_c5,c1_minus_c2,c2_minus_c3,max_minority_rescue_share,minority_rescue_hhi,specialization_strength_final,mean_specialization_strength,prompt_overlength_rejection_count,truncated_prompt_count,correct_agent_count_0,correct_agent_count_1,correct_agent_count_2,correct_agent_count_3,correct_agent_count_4,correct_agent_count_5,mean_boundary_conditional_error,mean_pivotal_fix_rate,mean_pivotal_hold_rate,shared_error_rescue_rate,shared_error_creation_rate,boundary_shared_error_net_gain,dominant_wrong_cluster_size,gold_vs_largest_wrong_margin,aggregation_mode,requested_aggregation_mode,effective_aggregation_mode,plurality_boundary_version,solver_calls,optimizer_calls,evaluator_calls,total_llm_calls,prompt_tokens,completion_tokens,total_tokens,estimated_cost,latency_seconds,run_dir
disambiguation_qa,BBH,mad_shared_vote_tcs_competence_depth2_progressive_residual,shared_vote_tcs_competence_depth2_progressive_residual,42,mars,task_manifest_split,False,125,0.472,0.472,0.472,0.0,0.472,0.472,0.4544,0.504,"[0.504, 0.488, 0.44, 0.448, 0.392]",0.392,0.41600000000000004,0.4266666666666667,0.03932225832782242,0.11199999999999999,0.08799999999999997,0.632,0.16000000000000003,0.16000000000000003,0.04800000000000004,0.0,0.16,0.368,0.029271236626307172,-0.08480000000000003,-0.424,-0.08480000000000003,0.0288,0.024,0.024,0.0,0.0,0.4584,0.1611072,0.4512,0.528,0.528,0.632,0.52,0.472,0.384,0.264,0.112,0.048,0.34615384615384615,0.257396449704142,0.0,0.0,0,0,46,14,6,11,15,33,0.7896103896103895,0.0,0.3670886075949367,0.21038961038961038,0.7896103896103895,-0.974025974025974,2.696,-0.08480000000000003,plurality,plurality,plurality,plurality_boundary_v1,7114,204,129,7447,3134913,2983217,6118130,0.0,40630.33534359932,D:\myx\grade_one\experiments\multi_agent_diversity\runs_disambiguation_v8_full_progressive_seed42_9598ad3\disambiguation_qa\shared_vote_tcs_competence_depth2_progressive_residual_seed42
