seed,setting,update_index,accepted_update_rank,target_agent_id,g_parent,g_child,transition_count
49,S1,1,2,1,4,2,0
49,S1,1,2,1,4,3,5
49,S1,1,2,1,4,4,4
49,S1,1,2,1,4,5,0
49,S1,1,2,1,5,0,0
49,S1,1,2,1,5,1,0
49,S1,1,2,1,5,2,0
49,S1,1,2,1,5,3,0
49,S1,1,2,1,5,4,1
49,S1,1,2,1,5,5,40
49,S1,3,3,0,0,0,8
49,S1,3,3,0,0,1,4
49,S1,3,3,0,0,2,0
49,S1,3,3,0,0,3,0
49,S1,3,3,0,0,4,0
49,S1,3,3,0,0,5,0
49,S1,3,3,0,1,0,1
49,S1,3,3,0,1,1,4
49,S1,3,3,0,1,2,1
49,S1,3,3,0,1,3,0
49,S1,3,3,0,1,4,0
49,S1,3,3,0,1,5,0
49,S1,3,3,0,2,0,0
49,S1,3,3,0,2,1,1
49,S1,3,3,0,2,2,6
49,S1,3,3,0,2,3,0
49,S1,3,3,0,2,4,0
49,S1,3,3,0,2,5,0
49,S1,3,3,0,3,0,0
49,S1,3,3,0,3,1,0
49,S1,3,3,0,3,2,0
49,S1,3,3,0,3,3,1
49,S1,3,3,0,3,4,4
49,S1,3,3,0,3,5,0
49,S1,3,3,0,4,0,0
49,S1,3,3,0,4,1,0
49,S1,3,3,0,4,2,0
49,S1,3,3,0,4,3,1
49,S1,3,3,0,4,4,1
49,S1,3,3,0,4,5,3
49,S1,3,3,0,5,0,0
49,S1,3,3,0,5,1,0
49,S1,3,3,0,5,2,0
49,S1,3,3,0,5,3,0
49,S1,3,3,0,5,4,6
49,S1,3,3,0,5,5,34
49,S1,4,4,2,0,0,9
49,S1,4,4,2,0,1,0
49,S1,4,4,2,0,2,0
49,S1,4,4,2,0,3,0
49,S1,4,4,2,0,4,0
49,S1,4,4,2,0,5,0
49,S1,4,4,2,1,0,0
49,S1,4,4,2,1,1,4
49,S1,4,4,2,1,2,5
49,S1,4,4,2,1,3,0
49,S1,4,4,2,1,4,0
49,S1,4,4,2,1,5,0
49,S1,4,4,2,2,0,0
49,S1,4,4,2,2,1,0
49,S1,4,4,2,2,2,1
49,S1,4,4,2,2,3,6
49,S1,4,4,2,2,4,0
49,S1,4,4,2,2,5,0
49,S1,4,4,2,3,0,0
49,S1,4,4,2,3,1,0
49,S1,4,4,2,3,2,2
49,S1,4,4,2,3,3,0
49,S1,4,4,2,3,4,0
49,S1,4,4,2,3,5,0
49,S1,4,4,2,4,0,0
49,S1,4,4,2,4,1,0
49,S1,4,4,2,4,2,0
49,S1,4,4,2,4,3,3
49,S1,4,4,2,4,4,8
49,S1,4,4,2,4,5,0
49,S1,4,4,2,5,0,0
49,S1,4,4,2,5,1,0
49,S1,4,4,2,5,2,0
49,S1,4,4,2,5,3,0
49,S1,4,4,2,5,4,1
49,S1,4,4,2,5,5,36
49,S1,5,5,4,0,0,9
49,S1,5,5,4,0,1,0
49,S1,5,5,4,0,2,0
49,S1,5,5,4,0,3,0
49,S1,5,5,4,0,4,0
49,S1,5,5,4,0,5,0
49,S1,5,5,4,1,0,0
49,S1,5,5,4,1,1,4
49,S1,5,5,4,1,2,0
49,S1,5,5,4,1,3,0
49,S1,5,5,4,1,4,0
49,S1,5,5,4,1,5,0
49,S1,5,5,4,2,0,0
49,S1,5,5,4,2,1,2
49,S1,5,5,4,2,2,1
49,S1,5,5,4,2,3,5
49,S1,5,5,4,2,4,0
49,S1,5,5,4,2,5,0
49,S1,5,5,4,3,0,0
49,S1,5,5,4,3,1,0
49,S1,5,5,4,3,2,3
49,S1,5,5,4,3,3,0
49,S1,5,5,4,3,4,6
49,S1,5,5,4,3,5,0
49,S1,5,5,4,4,0,0
49,S1,5,5,4,4,1,0
49,S1,5,5,4,4,2,0
49,S1,5,5,4,4,3,0
49,S1,5,5,4,4,4,9
49,S1,5,5,4,4,5,0
49,S1,5,5,4,5,0,0
49,S1,5,5,4,5,1,0
49,S1,5,5,4,5,2,0
49,S1,5,5,4,5,3,0
49,S1,5,5,4,5,4,0
49,S1,5,5,4,5,5,36
49,S1,11,6,1,0,0,9
49,S1,11,6,1,0,1,0
49,S1,11,6,1,0,2,0
49,S1,11,6,1,0,3,0
49,S1,11,6,1,0,4,0
49,S1,11,6,1,0,5,0
49,S1,11,6,1,1,0,0
49,S1,11,6,1,1,1,5
49,S1,11,6,1,1,2,1
49,S1,11,6,1,1,3,0
49,S1,11,6,1,1,4,0
49,S1,11,6,1,1,5,0
49,S1,11,6,1,2,0,0
49,S1,11,6,1,2,1,1
49,S1,11,6,1,2,2,3
49,S1,11,6,1,2,3,0
49,S1,11,6,1,2,4,0
49,S1,11,6,1,2,5,0
49,S1,11,6,1,3,0,0
49,S1,11,6,1,3,1,0
49,S1,11,6,1,3,2,0
49,S1,11,6,1,3,3,2
49,S1,11,6,1,3,4,3
49,S1,11,6,1,3,5,0
49,S1,11,6,1,4,0,0
49,S1,11,6,1,4,1,0
49,S1,11,6,1,4,2,0
49,S1,11,6,1,4,3,2
49,S1,11,6,1,4,4,13
49,S1,11,6,1,4,5,0
49,S1,11,6,1,5,0,0
49,S1,11,6,1,5,1,0
49,S1,11,6,1,5,2,0
49,S1,11,6,1,5,3,0
49,S1,11,6,1,5,4,0
49,S1,11,6,1,5,5,36
49,S1,13,7,0,0,0,6
49,S1,13,7,0,0,1,3
49,S1,13,7,0,0,2,0
49,S1,13,7,0,0,3,0
49,S1,13,7,0,0,4,0
49,S1,13,7,0,0,5,0
49,S1,13,7,0,1,0,0
49,S1,13,7,0,1,1,6
49,S1,13,7,0,1,2,0
49,S1,13,7,0,1,3,0
49,S1,13,7,0,1,4,0
49,S1,13,7,0,1,5,0
49,S1,13,7,0,2,0,0
49,S1,13,7,0,2,1,0
49,S1,13,7,0,2,2,4
49,S1,13,7,0,2,3,0
49,S1,13,7,0,2,4,0
49,S1,13,7,0,2,5,0
49,S1,13,7,0,3,0,0
49,S1,13,7,0,3,1,0
49,S1,13,7,0,3,2,0
49,S1,13,7,0,3,3,3
49,S1,13,7,0,3,4,1
49,S1,13,7,0,3,5,0
49,S1,13,7,0,4,0,0
49,S1,13,7,0,4,1,0
49,S1,13,7,0,4,2,0
49,S1,13,7,0,4,3,0
49,S1,13,7,0,4,4,12
49,S1,13,7,0,4,5,4
49,S1,13,7,0,5,0,0
49,S1,13,7,0,5,1,0
49,S1,13,7,0,5,2,0
49,S1,13,7,0,5,3,0
49,S1,13,7,0,5,4,4
49,S1,13,7,0,5,5,32
49,S1,15,8,1,0,0,4
49,S1,15,8,1,0,1,2
49,S1,15,8,1,0,2,0
49,S1,15,8,1,0,3,0
49,S1,15,8,1,0,4,0
49,S1,15,8,1,0,5,0
49,S1,15,8,1,1,0,0
49,S1,15,8,1,1,1,9
49,S1,15,8,1,1,2,0
49,S1,15,8,1,1,3,0
49,S1,15,8,1,1,4,0
49,S1,15,8,1,1,5,0
49,S1,15,8,1,2,0,0
49,S1,15,8,1,2,1,1
49,S1,15,8,1,2,2,2
49,S1,15,8,1,2,3,1
49,S1,15,8,1,2,4,0
49,S1,15,8,1,2,5,0
49,S1,15,8,1,3,0,0
49,S1,15,8,1,3,1,0
49,S1,15,8,1,3,2,1
49,S1,15,8,1,3,3,1
49,S1,15,8,1,3,4,1
49,S1,15,8,1,3,5,0
49,S1,15,8,1,4,0,0
49,S1,15,8,1,4,1,0
49,S1,15,8,1,4,2,0
49,S1,15,8,1,4,3,1
49,S1,15,8,1,4,4,16
49,S1,15,8,1,4,5,0
49,S1,15,8,1,5,0,0
49,S1,15,8,1,5,1,0
49,S1,15,8,1,5,2,0
49,S1,15,8,1,5,3,0
49,S1,15,8,1,5,4,0
49,S1,15,8,1,5,5,36
49,S2,0,1,0,0,0,13
49,S2,0,1,0,0,1,12
49,S2,0,1,0,0,2,0
49,S2,0,1,0,0,3,0
49,S2,0,1,0,0,4,0
49,S2,0,1,0,0,5,0
49,S2,0,1,0,1,0,0
49,S2,0,1,0,1,1,0
49,S2,0,1,0,1,2,0
49,S2,0,1,0,1,3,0
49,S2,0,1,0,1,4,0
49,S2,0,1,0,1,5,0
49,S2,0,1,0,2,0,0
49,S2,0,1,0,2,1,0
49,S2,0,1,0,2,2,0
49,S2,0,1,0,2,3,0
49,S2,0,1,0,2,4,0
49,S2,0,1,0,2,5,0
49,S2,0,1,0,3,0,0
49,S2,0,1,0,3,1,0
49,S2,0,1,0,3,2,0
49,S2,0,1,0,3,3,0
49,S2,0,1,0,3,4,0
49,S2,0,1,0,3,5,0
49,S2,0,1,0,4,0,0
49,S2,0,1,0,4,1,0
49,S2,0,1,0,4,2,0
49,S2,0,1,0,4,3,0
49,S2,0,1,0,4,4,0
49,S2,0,1,0,4,5,0
49,S2,0,1,0,5,0,0
49,S2,0,1,0,5,1,0
49,S2,0,1,0,5,2,0
49,S2,0,1,0,5,3,0
49,S2,0,1,0,5,4,6
49,S2,0,1,0,5,5,44
49,S2,1,2,4,0,0,13
49,S2,1,2,4,0,1,0
49,S2,1,2,4,0,2,0
49,S2,1,2,4,0,3,0
49,S2,1,2,4,0,4,0
49,S2,1,2,4,0,5,0
49,S2,1,2,4,1,0,0
49,S2,1,2,4,1,1,2
49,S2,1,2,4,1,2,10
49,S2,1,2,4,1,3,0
49,S2,1,2,4,1,4,0
49,S2,1,2,4,1,5,0
49,S2,1,2,4,2,0,0
49,S2,1,2,4,2,1,0
49,S2,1,2,4,2,2,0
49,S2,1,2,4,2,3,0
49,S2,1,2,4,2,4,0
49,S2,1,2,4,2,5,0
49,S2,1,2,4,3,0,0
49,S2,1,2,4,3,1,0
49,S2,1,2,4,3,2,0
49,S2,1,2,4,3,3,0
49,S2,1,2,4,3,4,0
49,S2,1,2,4,3,5,0
49,S2,1,2,4,4,0,0
49,S2,1,2,4,4,1,0
49,S2,1,2,4,4,2,0
49,S2,1,2,4,4,3,4
49,S2,1,2,4,4,4,2
49,S2,1,2,4,4,5,0
49,S2,1,2,4,5,0,0
49,S2,1,2,4,5,1,0
49,S2,1,2,4,5,2,0
49,S2,1,2,4,5,3,0
49,S2,1,2,4,5,4,2
49,S2,1,2,4,5,5,42
49,S2,2,3,2,0,0,13
49,S2,2,3,2,0,1,0
49,S2,2,3,2,0,2,0
49,S2,2,3,2,0,3,0
49,S2,2,3,2,0,4,0
49,S2,2,3,2,0,5,0
49,S2,2,3,2,1,0,0
49,S2,2,3,2,1,1,1
49,S2,2,3,2,1,2,1
49,S2,2,3,2,1,3,0
49,S2,2,3,2,1,4,0
49,S2,2,3,2,1,5,0
49,S2,2,3,2,2,0,0
49,S2,2,3,2,2,1,0
49,S2,2,3,2,2,2,1
49,S2,2,3,2,2,3,9
49,S2,2,3,2,2,4,0
49,S2,2,3,2,2,5,0
49,S2,2,3,2,3,0,0
49,S2,2,3,2,3,1,0
49,S2,2,3,2,3,2,4
49,S2,2,3,2,3,3,0
49,S2,2,3,2,3,4,0
49,S2,2,3,2,3,5,0
49,S2,2,3,2,4,0,0
49,S2,2,3,2,4,1,0
49,S2,2,3,2,4,2,0
49,S2,2,3,2,4,3,3
49,S2,2,3,2,4,4,1
49,S2,2,3,2,4,5,0
49,S2,2,3,2,5,0,0
49,S2,2,3,2,5,1,0
49,S2,2,3,2,5,2,0
49,S2,2,3,2,5,3,0
49,S2,2,3,2,5,4,0
49,S2,2,3,2,5,5,42
49,S2,4,4,1,0,0,10
49,S2,4,4,1,0,1,3
49,S2,4,4,1,0,2,0
49,S2,4,4,1,0,3,0
49,S2,4,4,1,0,4,0
49,S2,4,4,1,0,5,0
49,S2,4,4,1,1,0,0
49,S2,4,4,1,1,1,1
49,S2,4,4,1,1,2,0
49,S2,4,4,1,1,3,0
49,S2,4,4,1,1,4,0
49,S2,4,4,1,1,5,0
49,S2,4,4,1,2,0,0
49,S2,4,4,1,2,1,2
49,S2,4,4,1,2,2,2
49,S2,4,4,1,2,3,2
49,S2,4,4,1,2,4,0
49,S2,4,4,1,2,5,0
49,S2,4,4,1,3,0,0
49,S2,4,4,1,3,1,0
49,S2,4,4,1,3,2,0
49,S2,4,4,1,3,3,7
49,S2,4,4,1,3,4,5
49,S2,4,4,1,3,5,0
49,S2,4,4,1,4,0,0
49,S2,4,4,1,4,1,0
49,S2,4,4,1,4,2,0
49,S2,4,4,1,4,3,0
49,S2,4,4,1,4,4,1
49,S2,4,4,1,4,5,0
49,S2,4,4,1,5,0,0
49,S2,4,4,1,5,1,0
49,S2,4,4,1,5,2,0
49,S2,4,4,1,5,3,0
49,S2,4,4,1,5,4,2
49,S2,4,4,1,5,5,40
49,S2,9,5,2,0,0,10
49,S2,9,5,2,0,1,0
49,S2,9,5,2,0,2,0
49,S2,9,5,2,0,3,0
49,S2,9,5,2,0,4,0
49,S2,9,5,2,0,5,0
49,S2,9,5,2,1,0,0
49,S2,9,5,2,1,1,6
49,S2,9,5,2,1,2,0
49,S2,9,5,2,1,3,0
49,S2,9,5,2,1,4,0
49,S2,9,5,2,1,5,0
49,S2,9,5,2,2,0,0
49,S2,9,5,2,2,1,0
49,S2,9,5,2,2,2,2
49,S2,9,5,2,2,3,0
49,S2,9,5,2,2,4,0
49,S2,9,5,2,2,5,0
49,S2,9,5,2,3,0,0
49,S2,9,5,2,3,1,0
49,S2,9,5,2,3,2,0
49,S2,9,5,2,3,3,7
49,S2,9,5,2,3,4,2
49,S2,9,5,2,3,5,0
49,S2,9,5,2,4,0,0
49,S2,9,5,2,4,1,0
49,S2,9,5,2,4,2,0
49,S2,9,5,2,4,3,0
49,S2,9,5,2,4,4,8
49,S2,9,5,2,4,5,0
49,S2,9,5,2,5,0,0
49,S2,9,5,2,5,1,0
49,S2,9,5,2,5,2,0
49,S2,9,5,2,5,3,0
49,S2,9,5,2,5,4,0
49,S2,9,5,2,5,5,40
49,S2,13,6,0,0,0,8
49,S2,13,6,0,0,1,2
49,S2,13,6,0,0,2,0
49,S2,13,6,0,0,3,0
49,S2,13,6,0,0,4,0
49,S2,13,6,0,0,5,0
49,S2,13,6,0,1,0,0
49,S2,13,6,0,1,1,6
49,S2,13,6,0,1,2,0
49,S2,13,6,0,1,3,0
49,S2,13,6,0,1,4,0
49,S2,13,6,0,1,5,0
49,S2,13,6,0,2,0,0
49,S2,13,6,0,2,1,0
49,S2,13,6,0,2,2,2
49,S2,13,6,0,2,3,0
49,S2,13,6,0,2,4,0
49,S2,13,6,0,2,5,0
49,S2,13,6,0,3,0,0
49,S2,13,6,0,3,1,0
49,S2,13,6,0,3,2,0
49,S2,13,6,0,3,3,7
49,S2,13,6,0,3,4,0
49,S2,13,6,0,3,5,0
49,S2,13,6,0,4,0,0
49,S2,13,6,0,4,1,0
49,S2,13,6,0,4,2,0
49,S2,13,6,0,4,3,0
49,S2,13,6,0,4,4,10
49,S2,13,6,0,4,5,0
49,S2,13,6,0,5,0,0
49,S2,13,6,0,5,1,0
49,S2,13,6,0,5,2,0
49,S2,13,6,0,5,3,0
49,S2,13,6,0,5,4,1
49,S2,13,6,0,5,5,39
49,S2,14,7,4,0,0,8
49,S2,14,7,4,0,1,0
49,S2,14,7,4,0,2,0
49,S2,14,7,4,0,3,0
49,S2,14,7,4,0,4,0
49,S2,14,7,4,0,5,0
49,S2,14,7,4,1,0,0
49,S2,14,7,4,1,1,8
49,S2,14,7,4,1,2,0
49,S2,14,7,4,1,3,0
49,S2,14,7,4,1,4,0
49,S2,14,7,4,1,5,0
49,S2,14,7,4,2,0,0
49,S2,14,7,4,2,1,0
49,S2,14,7,4,2,2,1
49,S2,14,7,4,2,3,1
49,S2,14,7,4,2,4,0
49,S2,14,7,4,2,5,0
49,S2,14,7,4,3,0,0
49,S2,14,7,4,3,1,0
49,S2,14,7,4,3,2,0
49,S2,14,7,4,3,3,6
49,S2,14,7,4,3,4,1
49,S2,14,7,4,3,5,0
49,S2,14,7,4,4,0,0
49,S2,14,7,4,4,1,0
49,S2,14,7,4,4,2,0
49,S2,14,7,4,4,3,1
49,S2,14,7,4,4,4,10
49,S2,14,7,4,4,5,0
49,S2,14,7,4,5,0,0
49,S2,14,7,4,5,1,0
49,S2,14,7,4,5,2,0
49,S2,14,7,4,5,3,0
49,S2,14,7,4,5,4,0
49,S2,14,7,4,5,5,39
49,S2,15,8,2,0,0,8
49,S2,15,8,2,0,1,0
49,S2,15,8,2,0,2,0
49,S2,15,8,2,0,3,0
49,S2,15,8,2,0,4,0
49,S2,15,8,2,0,5,0
49,S2,15,8,2,1,0,0
49,S2,15,8,2,1,1,8
49,S2,15,8,2,1,2,0
49,S2,15,8,2,1,3,0
49,S2,15,8,2,1,4,0
49,S2,15,8,2,1,5,0
49,S2,15,8,2,2,0,0
49,S2,15,8,2,2,1,0
49,S2,15,8,2,2,2,1
49,S2,15,8,2,2,3,0
49,S2,15,8,2,2,4,0
49,S2,15,8,2,2,5,0
49,S2,15,8,2,3,0,0
49,S2,15,8,2,3,1,0
49,S2,15,8,2,3,2,0
49,S2,15,8,2,3,3,6
49,S2,15,8,2,3,4,2
49,S2,15,8,2,3,5,0
49,S2,15,8,2,4,0,0
49,S2,15,8,2,4,1,0
49,S2,15,8,2,4,2,0
49,S2,15,8,2,4,3,1
49,S2,15,8,2,4,4,10
49,S2,15,8,2,4,5,0
49,S2,15,8,2,5,0,0
49,S2,15,8,2,5,1,0
49,S2,15,8,2,5,2,0
49,S2,15,8,2,5,3,0
49,S2,15,8,2,5,4,0
49,S2,15,8,2,5,5,39
49,S2,24,9,4,0,0,8
49,S2,24,9,4,0,1,0
49,S2,24,9,4,0,2,0
49,S2,24,9,4,0,3,0
49,S2,24,9,4,0,4,0
49,S2,24,9,4,0,5,0
49,S2,24,9,4,1,0,0
49,S2,24,9,4,1,1,6
49,S2,24,9,4,1,2,2
49,S2,24,9,4,1,3,0
49,S2,24,9,4,1,4,0
49,S2,24,9,4,1,5,0
49,S2,24,9,4,2,0,0
49,S2,24,9,4,2,1,0
49,S2,24,9,4,2,2,1
49,S2,24,9,4,2,3,0
49,S2,24,9,4,2,4,0
49,S2,24,9,4,2,5,0
49,S2,24,9,4,3,0,0
49,S2,24,9,4,3,1,0
49,S2,24,9,4,3,2,0
49,S2,24,9,4,3,3,7
49,S2,24,9,4,3,4,0
49,S2,24,9,4,3,5,0
49,S2,24,9,4,4,0,0
49,S2,24,9,4,4,1,0
49,S2,24,9,4,4,2,0
49,S2,24,9,4,4,3,0
49,S2,24,9,4,4,4,12
49,S2,24,9,4,4,5,0
49,S2,24,9,4,5,0,0
49,S2,24,9,4,5,1,0
49,S2,24,9,4,5,2,0
49,S2,24,9,4,5,3,0
49,S2,24,9,4,5,4,0
49,S2,24,9,4,5,5,39
50,S0,1,1,1,0,0,15
50,S0,1,1,1,0,1,9
50,S0,1,1,1,0,2,0
50,S0,1,1,1,0,3,0
50,S0,1,1,1,0,4,0
50,S0,1,1,1,0,5,0
50,S0,1,1,1,1,0,0
50,S0,1,1,1,1,1,0
50,S0,1,1,1,1,2,0
50,S0,1,1,1,1,3,0
50,S0,1,1,1,1,4,0
50,S0,1,1,1,1,5,0
50,S0,1,1,1,2,0,0
50,S0,1,1,1,2,1,0
50,S0,1,1,1,2,2,0
50,S0,1,1,1,2,3,0
50,S0,1,1,1,2,4,0
50,S0,1,1,1,2,5,0
50,S0,1,1,1,3,0,0
50,S0,1,1,1,3,1,0
50,S0,1,1,1,3,2,0
50,S0,1,1,1,3,3,0
50,S0,1,1,1,3,4,0
50,S0,1,1,1,3,5,0
50,S0,1,1,1,4,0,0
50,S0,1,1,1,4,1,0
50,S0,1,1,1,4,2,0
50,S0,1,1,1,4,3,0
50,S0,1,1,1,4,4,0
50,S0,1,1,1,4,5,0
50,S0,1,1,1,5,0,0
50,S0,1,1,1,5,1,0
50,S0,1,1,1,5,2,0
50,S0,1,1,1,5,3,0
50,S0,1,1,1,5,4,5
50,S0,1,1,1,5,5,46
50,S0,7,2,2,0,0,14
50,S0,7,2,2,0,1,1
50,S0,7,2,2,0,2,0
50,S0,7,2,2,0,3,0
50,S0,7,2,2,0,4,0
50,S0,7,2,2,0,5,0
50,S0,7,2,2,1,0,0
50,S0,7,2,2,1,1,1
50,S0,7,2,2,1,2,8
50,S0,7,2,2,1,3,0
50,S0,7,2,2,1,4,0
50,S0,7,2,2,1,5,0
50,S0,7,2,2,2,0,0
50,S0,7,2,2,2,1,0
50,S0,7,2,2,2,2,0
50,S0,7,2,2,2,3,0
50,S0,7,2,2,2,4,0
50,S0,7,2,2,2,5,0
50,S0,7,2,2,3,0,0
50,S0,7,2,2,3,1,0
50,S0,7,2,2,3,2,0
50,S0,7,2,2,3,3,0
50,S0,7,2,2,3,4,0
50,S0,7,2,2,3,5,0
50,S0,7,2,2,4,0,0
50,S0,7,2,2,4,1,0
50,S0,7,2,2,4,2,0
50,S0,7,2,2,4,3,4
50,S0,7,2,2,4,4,1
50,S0,7,2,2,4,5,0
50,S0,7,2,2,5,0,0
50,S0,7,2,2,5,1,0
50,S0,7,2,2,5,2,0
50,S0,7,2,2,5,3,0
50,S0,7,2,2,5,4,4
50,S0,7,2,2,5,5,42
50,S0,14,3,4,0,0,14
50,S0,14,3,4,0,1,0
50,S0,14,3,4,0,2,0
50,S0,14,3,4,0,3,0
50,S0,14,3,4,0,4,0
50,S0,14,3,4,0,5,0
50,S0,14,3,4,1,0,0
50,S0,14,3,4,1,1,0
50,S0,14,3,4,1,2,2
50,S0,14,3,4,1,3,0
50,S0,14,3,4,1,4,0
50,S0,14,3,4,1,5,0
50,S0,14,3,4,2,0,0
50,S0,14,3,4,2,1,0
50,S0,14,3,4,2,2,0
50,S0,14,3,4,2,3,8
50,S0,14,3,4,2,4,0
50,S0,14,3,4,2,5,0
50,S0,14,3,4,3,0,0
50,S0,14,3,4,3,1,0
50,S0,14,3,4,3,2,4
50,S0,14,3,4,3,3,0
50,S0,14,3,4,3,4,0
50,S0,14,3,4,3,5,0
50,S0,14,3,4,4,0,0
50,S0,14,3,4,4,1,0
50,S0,14,3,4,4,2,0
50,S0,14,3,4,4,3,2
50,S0,14,3,4,4,4,3
50,S0,14,3,4,4,5,0
50,S0,14,3,4,5,0,0
50,S0,14,3,4,5,1,0
50,S0,14,3,4,5,2,0
50,S0,14,3,4,5,3,0
50,S0,14,3,4,5,4,0
50,S0,14,3,4,5,5,42
50,S1,1,1,3,0,0,15
50,S1,1,1,3,0,1,9
50,S1,1,1,3,0,2,0
50,S1,1,1,3,0,3,0
50,S1,1,1,3,0,4,0
50,S1,1,1,3,0,5,0
50,S1,1,1,3,1,0,0
50,S1,1,1,3,1,1,0
50,S1,1,1,3,1,2,0
50,S1,1,1,3,1,3,0
50,S1,1,1,3,1,4,0
50,S1,1,1,3,1,5,0
50,S1,1,1,3,2,0,0
50,S1,1,1,3,2,1,0
50,S1,1,1,3,2,2,0
50,S1,1,1,3,2,3,0
50,S1,1,1,3,2,4,0
50,S1,1,1,3,2,5,0
50,S1,1,1,3,3,0,0
50,S1,1,1,3,3,1,0
50,S1,1,1,3,3,2,0
50,S1,1,1,3,3,3,0
50,S1,1,1,3,3,4,0
50,S1,1,1,3,3,5,0
50,S1,1,1,3,4,0,0
50,S1,1,1,3,4,1,0
50,S1,1,1,3,4,2,0
50,S1,1,1,3,4,3,0
50,S1,1,1,3,4,4,0
50,S1,1,1,3,4,5,0
50,S1,1,1,3,5,0,0
50,S1,1,1,3,5,1,0
50,S1,1,1,3,5,2,0
50,S1,1,1,3,5,3,0
50,S1,1,1,3,5,4,7
50,S1,1,1,3,5,5,44
50,S1,3,2,3,0,0,15
50,S1,3,2,3,0,1,0
50,S1,3,2,3,0,2,0
50,S1,3,2,3,0,3,0
50,S1,3,2,3,0,4,0
50,S1,3,2,3,0,5,0
50,S1,3,2,3,1,0,0
50,S1,3,2,3,1,1,9
50,S1,3,2,3,1,2,0
50,S1,3,2,3,1,3,0
50,S1,3,2,3,1,4,0
50,S1,3,2,3,1,5,0
50,S1,3,2,3,2,0,0
50,S1,3,2,3,2,1,0
50,S1,3,2,3,2,2,0
50,S1,3,2,3,2,3,0
50,S1,3,2,3,2,4,0
50,S1,3,2,3,2,5,0
50,S1,3,2,3,3,0,0
50,S1,3,2,3,3,1,0
50,S1,3,2,3,3,2,0
50,S1,3,2,3,3,3,0
50,S1,3,2,3,3,4,0
50,S1,3,2,3,3,5,0
50,S1,3,2,3,4,0,0
50,S1,3,2,3,4,1,0
50,S1,3,2,3,4,2,0
50,S1,3,2,3,4,3,0
50,S1,3,2,3,4,4,6
50,S1,3,2,3,4,5,1
50,S1,3,2,3,5,0,0
50,S1,3,2,3,5,1,0
50,S1,3,2,3,5,2,0
50,S1,3,2,3,5,3,0
50,S1,3,2,3,5,4,0
50,S1,3,2,3,5,5,44
50,S1,4,3,0,0,0,14
50,S1,4,3,0,0,1,1
50,S1,4,3,0,0,2,0
50,S1,4,3,0,0,3,0
50,S1,4,3,0,0,4,0
50,S1,4,3,0,0,5,0
50,S1,4,3,0,1,0,0
50,S1,4,3,0,1,1,2
50,S1,4,3,0,1,2,7
50,S1,4,3,0,1,3,0
50,S1,4,3,0,1,4,0
50,S1,4,3,0,1,5,0
50,S1,4,3,0,2,0,0
50,S1,4,3,0,2,1,0
50,S1,4,3,0,2,2,0
50,S1,4,3,0,2,3,0
50,S1,4,3,0,2,4,0
50,S1,4,3,0,2,5,0
50,S1,4,3,0,3,0,0
50,S1,4,3,0,3,1,0
50,S1,4,3,0,3,2,0
50,S1,4,3,0,3,3,0
50,S1,4,3,0,3,4,0
50,S1,4,3,0,3,5,0
50,S1,4,3,0,4,0,0
50,S1,4,3,0,4,1,0
50,S1,4,3,0,4,2,0
50,S1,4,3,0,4,3,5
50,S1,4,3,0,4,4,1
50,S1,4,3,0,4,5,0
50,S1,4,3,0,5,0,0
50,S1,4,3,0,5,1,0
50,S1,4,3,0,5,2,0
50,S1,4,3,0,5,3,0
50,S1,4,3,0,5,4,2
50,S1,4,3,0,5,5,43
50,S1,7,4,4,0,0,12
50,S1,7,4,4,0,1,2
50,S1,7,4,4,0,2,0
50,S1,7,4,4,0,3,0
50,S1,7,4,4,0,4,0
50,S1,7,4,4,0,5,0
50,S1,7,4,4,1,0,0
50,S1,7,4,4,1,1,0
50,S1,7,4,4,1,2,3
50,S1,7,4,4,1,3,0
50,S1,7,4,4,1,4,0
50,S1,7,4,4,1,5,0
50,S1,7,4,4,2,0,0
50,S1,7,4,4,2,1,0
50,S1,7,4,4,2,2,2
50,S1,7,4,4,2,3,5
50,S1,7,4,4,2,4,0
50,S1,7,4,4,2,5,0
50,S1,7,4,4,3,0,0
50,S1,7,4,4,3,1,0
50,S1,7,4,4,3,2,4
50,S1,7,4,4,3,3,1
50,S1,7,4,4,3,4,0
50,S1,7,4,4,3,5,0
50,S1,7,4,4,4,0,0
50,S1,7,4,4,4,1,0
50,S1,7,4,4,4,2,0
50,S1,7,4,4,4,3,0
50,S1,7,4,4,4,4,3
50,S1,7,4,4,4,5,0
50,S1,7,4,4,5,0,0
50,S1,7,4,4,5,1,0
50,S1,7,4,4,5,2,0
50,S1,7,4,4,5,3,0
50,S1,7,4,4,5,4,4
50,S1,7,4,4,5,5,39
50,S1,16,5,2,0,0,12
50,S1,16,5,2,0,1,0
50,S1,16,5,2,0,2,0
50,S1,16,5,2,0,3,0
50,S1,16,5,2,0,4,0
50,S1,16,5,2,0,5,0
50,S1,16,5,2,1,0,0
50,S1,16,5,2,1,1,2
50,S1,16,5,2,1,2,0
50,S1,16,5,2,1,3,0
50,S1,16,5,2,1,4,0
50,S1,16,5,2,1,5,0
50,S1,16,5,2,2,0,0
50,S1,16,5,2,2,1,4
50,S1,16,5,2,2,2,1
50,S1,16,5,2,2,3,4
50,S1,16,5,2,2,4,0
50,S1,16,5,2,2,5,0
50,S1,16,5,2,3,0,0
