seed,update_index,target_agent_id,repair_rank,question_hash,tier,G,repair_distance,boundary_class,target_role
48,16,4,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,17,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,17,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,17,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,17,4,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,17,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,17,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,17,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,17,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,17,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,17,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,18,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,18,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,18,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,18,4,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,18,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,18,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,18,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,18,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,18,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,18,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,19,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,19,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,19,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,19,4,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,19,2,1,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,19,2,2,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,20,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,20,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,20,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,20,4,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,20,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,20,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,20,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,20,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,20,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,20,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,21,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,21,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,21,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,21,4,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,21,3,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,22,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,22,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,22,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,22,4,4,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,22,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,22,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,22,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,22,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,22,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,22,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,23,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,23,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,23,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,23,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,23,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,23,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,23,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,23,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,23,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,24,2,1,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,24,2,2,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,24,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,24,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,24,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,25,3,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,25,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,25,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,25,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,26,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,26,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,26,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,26,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,26,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,26,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,26,2,1,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,26,2,2,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,27,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,27,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,27,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,27,3,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,28,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,28,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,28,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,28,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,28,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,28,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,28,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,28,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,28,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,29,2,1,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,29,2,2,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,29,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,29,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,29,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,30,3,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,30,1,1,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,30,1,2,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,30,1,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,30,1,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,30,1,5,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,30,1,6,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
48,31,4,1,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,31,4,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,31,4,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
48,31,2,1,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
48,31,2,2,e39c7bfc2d60a8ac6ae2571f14cc7b9c6092369df29244754b49bd6b186692b6,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,0,2,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,2,2,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,2,3,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,2,4,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,2,5,e5ea73458c15216da1433eb90dee13dd59e142b50b4277f2510ddd1340e29ebd,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,0,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,0,2,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,0,3,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,0,4,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,0,0,5,ee1dcfbd373795a127fcb34436ef1934060be722821a8c054a9d77d723e91210,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,1,1,1,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,1,1,2,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,1,1,3,fa905aa1108342ffe7464ff085f98ac61050842972cb97610d172f24fc300e52,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,1,4,1,395899214628d88ce3606f769ec8aa9bb61f260cfe3c2cb38b880cefaf567d88,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,1,4,2,c71e4045e51e39498a9f8bd5f084e3d402588c84b0e5db4e870547eeb2d843bd,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,1,4,3,e5ea73458c15216da1433eb90dee13dd59e142b50b4277f2510ddd1340e29ebd,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,2,2,1,2e586ff5a7843cea7ea24387e93cfa7f46492c4c70f1baa0340d32237f7854db,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,2,2,2,db1522cb1e9faea66693043bdba783103f021f249ff6c80e50578f3e1395e18e,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,2,2,3,e5ea73458c15216da1433eb90dee13dd59e142b50b4277f2510ddd1340e29ebd,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,2,2,4,fd5520653af0e27c0dca4ecec5484299994533fd9cabde8f0a574789c9bc0b91,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,2,3,1,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,2,3,2,dd08d6581b3e3877846a4a99f992a9d9cfc9ff7c67f0036184d3a213c0f97ca1,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,2,3,3,fa905aa1108342ffe7464ff085f98ac61050842972cb97610d172f24fc300e52,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,3,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,3,2,2,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,3,2,3,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,3,2,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,3,2,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,3,0,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,3,0,2,4e480785c7153bcca216b7f0d10c6385c7ce7ea28e098f3c41e9149f10b738cf,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,3,0,3,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,3,0,4,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,3,0,5,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,3,0,6,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,4,1,1,38100a39707ef9399acc5e4ca32d137c48e41fc8da463d881e43d2b887fca075,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,4,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,4,2,2,55d982ac6e7025a805e7a9ec459148237716daae0c5e6475fcd9b50da7120a0e,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,4,2,3,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,4,2,4,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,4,2,5,f039c420e78404ff03ff216d25a34e192a50a9d8e927d289cc65655d4b003dbb,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,5,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,5,2,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,5,0,1,0e50c25afc8f7c5b8cfc77284464df0440b2d65542881bbae652c8975cfb5894,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,5,0,2,790db948bdc0cf00e68ec747f91f0d67c6c598065d7a536119e844ed87c3b76d,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,5,0,3,91e780478a119714a4cdd8bb4ecf8b91c54899826c61e98181f2081654aa45d0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,5,0,4,99dc366eb8624ce1db6deaa5dbadbfd32a86d773d9fd7ceb3549895a41307717,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,5,0,5,a0fff51d451e031114e7c956fc98a17db1613a0c7393fcc8617a76ff719c1ae0,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,5,0,6,b4c58570f88ebeac42bb65e3da67debef37c1945f0544b421513dc3721a96da7,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,6,3,1,aaf47cda56f320e00a893f109d8bef05f81bef88e0646a2dfedc05620fb89ba8,R4_OTHER_ASSIGNED,0,3,fragmented,discoverer
49,6,2,1,169fb87183cfab9e52df3d990ad1595a342f8579aba1ec691683cd21219808fe,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,6,2,2,67bfcd3c5d850af456066a5555aee26dd15058807bb9d1215e6268737cc71928,R1_ONE_REPAIR_AWAY,2,1,one_repair_away,boundary_closing_member
49,7,4,1,4e480785c7153bcca216b7f0d10c6385c7ce7ea28e098f3c41e9149f10b738cf,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,7,4,2,60e9b58648541ab9b7ca64a19594c6c0f0053b54cc5c1071a0ed5809d05fe835,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,7,4,3,8fbb9d3e55f5f596dcea484db6598491f03cf5e98f9e8e1081ac333d81df577e,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,7,4,4,a25893dde99448f79531912c0dc8e1fa1c208680d9854f351577121d4b5f534f,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
49,7,4,5,c68b63186b95718140cb1dd3286d906e8b02b54173c26260c15c1ae8cad5eeb4,R2_SINGLETON_FRAGMENTED,1,2,singleton_fragmented,reinforcing_member
