seed,update_index,target_agent_id,variant,historical_evaluated_candidate_count,fixed_pool_ideal_candidate_exists,evidence_level
49,9,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,9,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,9,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,9,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,0,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,0,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,0,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,10,0,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,11,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,12,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,0,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,0,C1_BOUNDARY_PROPAGATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,0,C2_BOUNDARY_PLUS_PRESERVATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,0,C3_COALITION_AWARE_PRESERVATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,13,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,14,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,14,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,14,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,14,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,15,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,16,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,0,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,0,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,0,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,17,0,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,18,2,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,18,2,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,18,2,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,18,2,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,19,2,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,19,2,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,19,2,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,19,2,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,20,0,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,20,0,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,20,0,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,20,0,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,21,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,21,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,21,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,21,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,2,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,2,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,2,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,22,2,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,23,2,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,23,2,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,23,2,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,23,2,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,4,C0_CURRENT_V15,1,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,4,C1_BOUNDARY_PROPAGATION,1,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,4,C2_BOUNDARY_PLUS_PRESERVATION,1,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,4,C3_COALITION_AWARE_PRESERVATION,1,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,24,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,25,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,25,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,25,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,25,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,26,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,2,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,2,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,2,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,27,2,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,28,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,28,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,28,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,28,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,29,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,30,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,30,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,30,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,30,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,31,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,31,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,31,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
49,31,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,0,C0_CURRENT_V15,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,0,C1_BOUNDARY_PROPAGATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,0,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,0,0,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,1,3,C0_CURRENT_V15,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,1,3,C1_BOUNDARY_PROPAGATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,1,3,C2_BOUNDARY_PLUS_PRESERVATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,1,3,C3_COALITION_AWARE_PRESERVATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,4,C0_CURRENT_V15,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,4,C1_BOUNDARY_PROPAGATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,2,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,2,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,2,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,3,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,3,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,3,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,3,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,0,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,0,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,0,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,4,0,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,5,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,5,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,5,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,5,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,6,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,6,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,6,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,6,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,0,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,0,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,0,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,7,0,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,8,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,8,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,8,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,8,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,9,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,9,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,9,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,9,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,10,1,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,10,1,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,10,1,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,10,1,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,4,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,4,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,3,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,3,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,3,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,11,3,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,12,4,C0_CURRENT_V15,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,12,4,C1_BOUNDARY_PROPAGATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,12,4,C2_BOUNDARY_PLUS_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,12,4,C3_COALITION_AWARE_PRESERVATION,1,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,13,2,C0_CURRENT_V15,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,13,2,C1_BOUNDARY_PROPAGATION,2,True,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,13,2,C2_BOUNDARY_PLUS_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,13,2,C3_COALITION_AWARE_PRESERVATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,13,4,C0_CURRENT_V15,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
50,13,4,C1_BOUNDARY_PROPAGATION,2,False,FIXED_POOL_ORACLE_NOT_SELECTOR_PERFORMANCE
