task_id,benchmark,method_id,setting,seed,dataset_format,split_protocol,leakage_warning,num_test_samples,vote_acc,majority_vote_acc,weighted_vote_acc,mean_individual_acc,best_individual_acc,oracle_acc,aggregation_gap,rescue_available_rate,correct_disagreement_rate,mean_useful_diversity,mean_vote_margin,mean_boundary_useful_diversity,vote_tie_rate,mean_pairwise_double_fault,mean_pairwise_error_covariance,same_wrong_pair_rate,triple_joint_error_rate,majority_failure_tail_rate,coverage_depth_c1,coverage_depth_c2,coverage_depth_c3,coverage_depth_c4,coverage_depth_c5,mean_boundary_conditional_error,mean_pivotal_fix_rate,mean_pivotal_hold_rate,shared_error_rescue_rate,shared_error_creation_rate,boundary_shared_error_net_gain,dominant_wrong_cluster_size,gold_vs_largest_wrong_margin,aggregation_mode,solver_calls,optimizer_calls,evaluator_calls,total_llm_calls,prompt_tokens,completion_tokens,total_tokens,estimated_cost,latency_seconds,run_dir
disambiguation_qa,BBH,mad_shared_vote_pareto_tcs_static,shared_vote_pareto_tcs_static,42,mars,task_manifest_split,False,60,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.65,0.75,0.21666666666666667,0.21666666666666667,0.4,0.03699720376067692,0.06999999999999999,0.0,0.0,0.3733333333333333,0.15688888888888886,0.36833333333333335,0.4666666666666667,0.4666666666666667,0.75,0.5833333333333334,0.5333333333333333,0.45,0.35,0.7515151515151516,0.0,0.4,0.24848484848484853,0.7515151515151516,-0.8787878787878789,2.316666666666667,0.06999999999999999,majority,4613,183,129,4925,2021369,985155,3006524,0.0,74330.59372472763,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_pareto_tcs_static_seed42
disambiguation_qa,BBH,mad_shared_vote_pareto_tcs_static,shared_vote_pareto_tcs_static,43,mars,task_manifest_split,False,60,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.43666666666666665,0.45,0.6166666666666667,0.2,0.2,0.3333333333333333,0.029133689900239308,-0.12666666666666668,0.0,0.0,0.4833333333333333,0.16602777777777777,0.4833333333333334,0.5833333333333334,0.5833333333333334,0.6166666666666667,0.5,0.4166666666666667,0.36666666666666664,0.2833333333333333,0.8315789473684211,0.0,0.40540540540540543,0.16842105263157894,0.8315789473684211,-1.0789473684210527,2.816666666666667,-0.12666666666666668,majority,4402,169,120,4691,1897697,1015964,2913661,0.0,63978.53225898743,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_pareto_tcs_static_seed43
disambiguation_qa,BBH,mad_shared_vote_pareto_tcs_boundary_selector,shared_vote_pareto_tcs_boundary_selector,42,mars,task_manifest_split,False,60,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.5966666666666667,0.6666666666666666,0.8333333333333334,0.20000000000000007,0.2,0.5333333333333333,0.04957451194524765,0.19333333333333336,0.0,0.0,0.26499999999999996,0.1029722222222222,0.265,0.36666666666666664,0.36666666666666664,0.8333333333333334,0.7666666666666667,0.6333333333333333,0.45,0.3,0.5454545454545454,0.0,0.46,0.45454545454545453,0.5454545454545454,-0.3636363636363636,2.0166666666666666,0.19333333333333336,majority,4287,132,86,4505,1658856,840948,2499804,0.0,59510.434138298035,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_pareto_tcs_boundary_selector_seed42
disambiguation_qa,BBH,mad_shared_vote_pareto_tcs_boundary_selector,shared_vote_pareto_tcs_boundary_selector,43,mars,task_manifest_split,False,60,0.48333333333333334,0.48333333333333334,0.48333333333333334,0.48,0.5333333333333333,0.6833333333333333,0.2,0.2,0.38333333333333336,0.03988668974902895,-0.04000000000000001,0.0,0.0,0.42333333333333345,0.15336111111111111,0.42333333333333345,0.5166666666666667,0.5166666666666667,0.6833333333333333,0.5666666666666667,0.48333333333333334,0.36666666666666664,0.3,0.7263157894736842,0.0,0.4634146341463415,0.27368421052631575,0.7263157894736842,-0.8157894736842106,2.6,-0.04000000000000001,majority,4019,105,63,4187,1430505,805984,2236489,0.0,50140.466752290726,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_pareto_tcs_boundary_selector_seed43
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs,shared_vote_error_pareto_tcs,42,mars,task_manifest_split,False,60,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4866666666666667,0.5333333333333333,0.65,0.18333333333333335,0.18333333333333332,0.3,0.03625079105297724,-0.02666666666666667,0.0,0.0,0.4366666666666667,0.17344444444444446,0.4366666666666667,0.5333333333333333,0.5333333333333333,0.65,0.5666666666666667,0.4666666666666667,0.4,0.35,0.7944444444444446,0.0,0.38461538461538464,0.20555555555555557,0.7944444444444446,-0.9861111111111113,2.566666666666667,-0.02666666666666667,majority,3970,111,70,4151,1482727,748963,2231690,0.0,40605.43852567673,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed42
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs,shared_vote_error_pareto_tcs,43,mars,task_manifest_split,False,60,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.49333333333333335,0.5166666666666667,0.6666666666666666,0.1333333333333333,0.13333333333333333,0.4,0.03718505137496524,-0.013333333333333332,0.0,0.0,0.4066666666666666,0.14999999999999997,0.4066666666666667,0.4666666666666667,0.4666666666666667,0.6666666666666666,0.6,0.5333333333333333,0.4,0.26666666666666666,0.7111111111111111,0.0,0.4,0.2888888888888889,0.7111111111111111,-0.7777777777777777,2.533333333333333,-0.013333333333333332,majority,4191,138,91,4420,1725816,835416,2561232,0.0,50164.04037117958,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_seed43
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs_residual_specialization,shared_vote_error_pareto_tcs_residual_specialization,42,mars,task_manifest_split,False,60,0.5166666666666667,0.5166666666666667,0.5,0.5033333333333333,0.6,0.6833333333333333,0.16666666666666663,0.16666666666666666,0.38333333333333336,0.03309213956197103,0.006666666666666667,0.0,0.0,0.4083333333333333,0.16230555555555554,0.4083333333333334,0.48333333333333334,0.48333333333333334,0.6833333333333333,0.5666666666666667,0.5166666666666667,0.45,0.3,0.7999999999999999,0.0,0.34146341463414637,0.19999999999999998,0.7999999999999999,-1.0,2.4833333333333334,0.006666666666666667,majority,4226,140,94,4460,1738470,787430,2525900,0.0,49451.1739590168,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_specialization_seed42
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs_residual_specialization,shared_vote_error_pareto_tcs_residual_specialization,43,mars,task_manifest_split,False,60,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.5133333333333333,0.5333333333333333,0.65,0.1333333333333333,0.13333333333333333,0.3333333333333333,0.04095600412951575,0.026666666666666655,0.0,0.0,0.4083333333333333,0.17158333333333334,0.4083333333333333,0.48333333333333334,0.48333333333333334,0.65,0.6,0.5166666666666667,0.48333333333333334,0.31666666666666665,0.8516129032258064,0.0,0.2564102564102564,0.14838709677419357,0.8516129032258064,-1.129032258064516,2.433333333333333,0.026666666666666655,majority,4529,165,112,4806,1992351,967823,2960174,0.0,54202.84454321861,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_specialization_seed43
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs_residual_cycle_guard,shared_vote_error_pareto_tcs_residual_cycle_guard,42,mars,task_manifest_split,False,60,0.5666666666666667,0.5666666666666667,0.55,0.5233333333333333,0.65,0.7833333333333333,0.21666666666666667,0.21666666666666667,0.5,0.044990256892310246,0.04999999999999998,0.005555555555555556,0.016666666666666666,0.35,0.12397222222222222,0.34666666666666673,0.45,0.45,0.7833333333333333,0.6333333333333333,0.55,0.36666666666666664,0.2833333333333333,0.6105263157894738,0.0,0.5319148936170213,0.38947368421052625,0.6105263157894738,-0.5263157894736845,2.3666666666666667,0.04999999999999998,majority,4232,130,86,4448,1708243,732220,2440463,0.0,40009.91263127327,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed42
disambiguation_qa,BBH,mad_shared_vote_error_pareto_tcs_residual_cycle_guard,shared_vote_error_pareto_tcs_residual_cycle_guard,43,mars,task_manifest_split,False,60,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.4633333333333333,0.5333333333333333,0.6,0.06666666666666665,0.06666666666666667,0.36666666666666664,0.030556558271249135,-0.07,0.0,0.0,0.4483333333333334,0.16066666666666668,0.44333333333333336,0.4666666666666667,0.4666666666666667,0.6,0.55,0.5333333333333333,0.4,0.23333333333333334,0.75,0.0,0.3333333333333333,0.25,0.75,-0.875,2.6666666666666665,-0.07,majority,3938,119,79,4136,1577267,829823,2407090,0.0,40675.34131407738,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\disambiguation_qa\shared_vote_error_pareto_tcs_residual_cycle_guard_seed43
sports_understanding,BBH,mad_shared_vote_pareto_tcs_static,shared_vote_pareto_tcs_static,42,mars,task_manifest_split,False,60,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8533333333333334,0.9166666666666666,0.95,0.08333333333333326,0.08333333333333333,0.23333333333333334,0.05699995381964577,0.7066666666666667,0.0,0.0,0.09666666666666666,0.07569444444444444,0.09666666666666666,0.13333333333333333,0.13333333333333333,0.95,0.8833333333333333,0.8666666666666667,0.85,0.7166666666666667,0.7555555555555555,0.0,0.10526315789473684,0.24444444444444446,0.7555555555555555,-0.8888888888888888,0.7333333333333333,0.7066666666666667,majority,4097,163,119,4379,1384898,720065,2104963,0.0,48997.8226647377,D:\myx\grade_one\experiments\multi_agent_diversity_runtime\runs_vote_v7_strict_pilot_0d6093e\sports_understanding\shared_vote_pareto_tcs_static_seed42
